Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
2.270000,-1.198807,-0.086968,240.793342,118.848728,455.085757
2.280000,-1.031968,2.309068,251.664337,57.926209,288.032741
2.290000,-0.656361,4.514873,251.820065,-54.911662,60.396007
2.300000,-0.136008,5.526023,236.382654,-195.580313,-159.105455
2.310000,0.393157,4.732998,204.571289,-322.518430,-296.375170
2.320000,0.755812,1.893905,161.082634,-387.826373,-281.591337
2.330000,0.827069,-1.713736,115.370471,-363.491258,-133.308202
2.340000,0.663919,-3.382689,76.991885,-276.167558,1.894549
2.350000,0.495554,-1.810816,49.121210,-197.787270,-14.037605
2.360000,0.508035,0.964474,27.018525,-179.429146,-147.613059
2.370000,0.666457,1.953966,4.026649,-203.963662,-246.510151
2.380000,0.805931,0.892086,-21.748939,-220.030339,-242.878908
2.390000,0.857348,0.038271,-47.710155,-209.494251,-219.697561
2.400000,0.907805,0.844517,-72.187361,-200.154192,-274.392212
2.410000,1.063646,2.520004,-97.384646,-221.709128,-405.417544
2.420000,1.341627,3.809298,-127.313237,-275.174730,-559.315744
2.430000,1.700367,4.519389,-164.861869,-345.248085,-713.066807
2.440000,2.100481,4.886337,-211.153373,-418.990864,-864.555131
2.450000,2.503076,4.771250,-265.920848,-485.001834,-994.301897
2.460000,2.861353,4.142047,-327.446422,-530.959454,-1085.246745
2.470000,3.147367,3.420441,-392.884652,-551.325436,-1147.979815
2.480000,3.355122,2.722221,-459.214596,-547.321890,-1186.079389
2.490000,3.457574,1.512115,-523.280435,-513.991703,-1165.488105
2.500000,3.401669,-0.333970,-580.821965,-439.678839,-1062.736293
2.510000,3.178964,-1.817497,-626.880905,-326.808219,-921.992701
2.520000,2.864047,-2.055861,-658.302260,-200.911725,-809.720818
2.530000,2.529458,-1.838046,-675.063535,-83.774013,-713.093999
2.540000,2.134547,-2.896139,-677.705918,37.341828,-537.033229
2.550000,1.557044,-5.525026,-663.601561,196.488221,-226.664436
2.560000,0.755319,-7.810363,-627.363750,400.767960,142.068366
2.570000,-0.135754,-7.661837,-565.982831,606.709056,425.898576
2.580000,-0.894997,-5.040721,-483.281965,751.781060,549.195477
2.590000,-1.381224,-1.702067,-389.004054,803.371201,547.552348
2.600000,-1.599368,0.730906,-293.900587,773.710853,499.345522
2.610000,-1.644903,1.756197,-205.505150,698.975998,460.474993
2.620000,-1.630122,1.534541,-126.844881,615.881488,461.124682
2.630000,-1.642860,0.529419,-57.190530,550.048656,508.882519
2.640000,-1.711270,-0.358133,6.072392,507.308564,570.709857
2.650000,-1.791399,-0.362107,64.883453,472.536112,595.769213
2.660000,-1.832435,0.026550,119.134317,430.596214,590.012127
2.670000,-1.870582,-0.608453,168.431385,392.743100,632.015945
2.680000,-2.012620,-2.584755,215.124182,388.661855,772.359575
2.690000,-2.298013,-4.247628,264.029301,425.374666,946.398115
2.700000,-2.621804,-3.954547,318.128807,468.412299,1041.732370
2.710000,-2.844425,-2.352266,375.489862,477.837716,1042.016798
2.720000,-2.958133,-1.685045,431.790950,455.649020,1050.176723
2.730000,-3.094900,-3.031908,485.675427,442.794497,1161.162027
2.740000,-3.364412,-5.022108,540.426600,468.896982,1347.277419
2.750000,-3.705878,-5.212526,599.758144,512.005152,1473.325935
2.760000,-3.894850,-2.228421,661.743886,506.711024,1399.616651
2.770000,-3.691008,3.075218,716.394776,390.907522,1086.090286
2.780000,-3.024002,7.842373,749.450099,157.750434,643.698990
2.790000,-2.085478,9.024744,750.605731,-124.962456,280.014152
2.800000,-1.218768,6.085073,720.406228,-354.775884,135.109102
2.810000,-0.651382,1.986726,669.466879,-474.052411,145.511855
2.820000,-0.308866,0.628720,609.586927,-516.927039,102.594566
2.830000,0.088762,3.045354,544.483202,-571.111836,-136.336643
2.840000,0.739806,6.588717,468.817618,-690.759311,-513.361825
2.850000,1.571596,7.722406,375.907652,-847.386486,-837.956743
2.860000,2.303237,5.038246,266.439419,-957.410514,-949.985292
2.870000,2.659939,-0.093900,150.909590,-948.891309,-822.130874
2.880000,2.559003,-4.748316,44.720152,-812.421091,-564.637898
2.890000,2.161608,-6.298803,-40.147363,-608.335054,-355.224151
2.900000,1.761060,-4.274878,-101.299719,-427.018238,-314.258976
2.910000,1.566525,-0.938954,-145.495035,-324.462603,-405.233749
2.920000,1.554103,0.649049,-181.718320,-284.512721,-475.998885
2.930000,1.533191,-0.455056,-213.737857,-246.219357,-418.070593
2.940000,1.354242,-2.549527,-238.729681,-167.542966,-261.217523
2.950000,1.025050,-3.684220,-251.936813,-55.578266,-99.702405
2.960000,0.636511,-3.714364,-251.222009,60.268797,29.208245
2.970000,0.239888,-3.625850,-237.243025,165.276700,154.737745
2.980000,-0.165159,-3.733148,-211.269044,260.816815,291.930947
2.990000,-0.558794,-3.375725,-174.615892,342.253989,403.298309
3.000000,-0.869994,-2.025368,-130.077524,391.075578,440.437854
3.010000,-1.019463,0.058585,-82.825943,388.664772,389.203310
3.020000,-0.967699,2.260947,-39.475663,329.785296,265.509730
3.030000,-0.717976,4.214600,-6.414435,221.807375,87.911595
3.040000,-0.292581,5.867658,11.201014,76.573393,-133.561474
3.050000,0.281349,7.215014,9.647632,-94.052438,-389.553205
3.060000,0.968266,8.135297,-13.324042,-277.155810,-662.523404
3.070000,1.716937,8.442767,-58.229677,-456.851331,-926.741031
3.080000,2.458108,7.949802,-123.461645,-613.970640,-1150.433075
3.090000,3.101933,6.412563,-204.879776,-725.700222,-1292.369761
3.100000,3.538460,3.633046,-295.390052,-766.147894,-1306.810968
3.110000,3.664864,-0.080600,-385.013124,-714.446024,-1174.216467
3.120000,3.441225,-3.705300,-462.430822,-569.936636,-929.662521
3.130000,2.919481,-6.228645,-517.920724,-357.923632,-638.370936
3.140000,2.200833,-7.536512,-545.667513,-114.582392,-339.683845
3.150000,1.375474,-8.045771,-543.834072,131.191736,-44.115837
3.160000,0.528699,-7.604230,-513.663578,355.053905,212.900885
3.170000,-0.219882,-5.675145,-459.710789,525.675246,366.499659
3.180000,-0.750942,-2.713647,-390.236851,615.519359,398.568161
3.190000,-1.035997,-0.219397,-315.142937,625.941936,370.476672
3.200000,-1.143512,1.054038,-242.288791,585.342302,340.929590
3.210000,-1.137309,1.881808,-176.150204,517.342828,295.120708
3.220000,-1.019204,2.998387,-119.668645,425.429697,199.247139
3.230000,-0.788528,3.913781,-75.645580,312.204018,76.102667
3.240000,-0.492125,4.062731,-45.737537,193.375115,-32.121307
3.250000,-0.178844,3.879900,-29.619011,83.272149,-129.581253
3.260000,0.133273,3.682756,-25.924882,-14.057141,-225.307560
3.270000,0.402036,2.738355,-32.571300,-88.039462,-270.952802
3.280000,0.543051,0.763734,-45.434203,-117.481065,-225.194336
3.290000,0.528345,-0.861203,-58.736250,-99.767112,-143.701522
3.300000,0.440285,-0.987881,-68.449869,-63.635495,-108.177485
3.310000,0.356108,-0.683488,-74.078658,-32.753884,-94.438912
3.320000,0.242103,-1.427471,-75.853200,3.222301,-21.701379
3.330000,0.051617,-2.323445,-72.195374,56.710201,83.588800
3.340000,-0.132166,-1.412581,-62.304453,101.954214,101.618849
3.350000,-0.173477,0.809784,-49.665199,101.708353,10.290280
3.360000,-0.084457,1.671324,-39.653043,64.990085,-60.668581
3.370000,-0.035981,0.056525,-33.472654,44.266992,-1.560804
3.380000,-0.166355,-2.405020,-26.523385,76.429800,157.308194
3.390000,-0.468406,-3.968686,-12.660062,153.181859,331.409780
3.400000,-0.854725,-4.400263,11.609504,244.808008,480.345605
3.410000,-1.232803,-3.856143,46.259879,323.580982,580.515204
3.420000,-1.521677,-2.505905,88.338836,368.164283,612.931768
3.430000,-1.710794,-1.672360,133.566204,379.671869,636.374768
3.440000,-1.917898,-2.912974,180.081034,395.288468,763.534450
3.450000,-2.271411,-5.162167,230.865826,450.557441,987.367805
3.460000,-2.696517,-5.064904,289.613672,519.341443,1125.212093
3.470000,-2.921052,-1.272314,353.132073,523.183438,1022.666895
3.480000,-2.746703,3.542923,410.017976,413.992819,739.143911
3.490000,-2.237210,6.091092,448.091511,223.071633,450.849281
3.500000,-1.601724,6.084882,461.864379,18.652875,241.481981
3.510000,-0.979362,5.333169,452.642936,-158.834305,72.546282
3.520000,-0.384232,5.054056,423.929593,-308.659980,-108.744486
3.530000,0.228196,5.481727,378.076059,-446.534979,-328.592488
3.540000,0.909255,6.529031,315.480151,-588.256525,-600.296771
3.550000,1.661873,7.247846,235.488132,-734.049898,-880.466488
3.560000,2.364618,5.849242,139.540341,-848.925850,-1044.626677
3.570000,2.798866,1.799723,35.014875,-874.674783,-994.846076
3.580000,2.820179,-2.912314,-65.048563,-781.005005,-776.596816
3.590000,2.486713,-5.721782,-147.770330,-598.243508,-530.251837
3.600000,1.995548,-5.918265,-206.538784,-392.125646,-355.372640
3.610000,1.531462,-4.467017,-242.233128,-217.205507,-268.386463
3.620000,1.184598,-2.649421,-260.232193,-95.147081,-238.960206
3.630000,0.936942,-1.686053,-266.387255,-14.695400,-203.363369
3.640000,0.688104,-2.252797,-263.687308,57.256064,-95.966040
3.650000,0.361546,-3.263209,-251.513780,143.049838,57.977720
3.660000,0.031714,-2.450361,-229.268353,219.754255,127.172763
3.670000,-0.112914,0.706024,-201.316738,235.190966,24.248312
3.680000,0.024487,3.868558,-176.742871,169.396717,-173.157924
3.690000,0.334060,4.655579,-163.137097,62.919086,-316.141635
3.700000,0.615290,3.184283,-161.433531,-23.153575,-342.999742
3.710000,0.734667,0.850990,-166.661965,-53.738006,-274.787593
3.720000,0.641860,-1.688778,-171.524027,-21.033946,-125.752726
3.730000,0.333759,-4.007659,-168.735461,68.607832,84.791856
3.740000,-0.127180,-5.159500,-152.832838,190.986761,291.333863
3.750000,-0.635817,-5.086048,-122.014725,312.759792,455.912203
3.760000,-1.147883,-5.143180,-77.381661,421.746603,627.483912
3.770000,-1.681188,-5.565798,-20.091443,524.447882,823.217366
3.780000,-2.160432,-4.266632,48.133480,599.996100,920.083500
3.790000,-2.379966,-0.239335,120.655758,593.334097,802.240543
3.800000,-2.229003,3.747584,185.696148,483.004869,562.969155
3.810000,-1.857405,4.562258,233.727061,323.494444,399.838660
3.820000,-1.487548,3.304987,263.417019,182.847494,335.709468
3.830000,-1.135932,3.447884,277.784226,62.995461,212.880407
3.840000,-0.662636,5.480701,276.713098,-77.922448,-38.706934
3.850000,-0.036510,6.739031,256.798376,-245.845523,-304.465473
3.860000,0.610565,5.972869,217.169083,-400.338530,-481.627769
3.870000,1.163311,4.565356,161.670845,-510.664148,-596.768159
3.880000,1.590417,3.195658,95.977885,-573.102865,-671.631715
3.890000,1.838154,0.862783,26.308590,-577.754926,-641.568058
3.900000,1.835551,-2.029558,-39.445249,-511.220068,-502.073654
3.910000,1.654263,-2.918900,-94.102875,-402.175984,-397.696199
3.920000,1.517175,-0.807435,-136.741180,-318.411181,-449.962263
3.930000,1.571581,1.864540,-173.309644,-298.164540,-593.402466
3.940000,1.747275,2.520386,-210.148234,-314.034212,-683.224028
3.950000,1.884974,1.425465,-248.396924,-317.095358,-678.397098
3.960000,1.901776,0.029017,-284.853326,-285.679356,-619.263474
3.970000,1.780665,-1.421476,-315.267633,-218.931854,-511.887646
3.980000,1.516740,-2.893264,-335.549194,-119.472669,-356.274873
3.990000,1.167355,-3.178359,-342.835413,-7.371196,-228.379581
4.000000,0.870578,-1.625691,-338.094947,76.921508,-204.910905
4.010000,0.707822,0.040516,-326.242870,113.896196,-231.950874
4.020000,0.592266,-0.276155,-311.403481,133.723614,-181.756753
4.030000,0.382402,-1.989335,-292.840232,178.119690,-34.379723
4.040000,0.077577,-2.614842,-267.340425,244.067386,93.719398
4.050000,-0.178132,-1.152070,-234.917026,288.356684,107.313301
4.060000,-0.271120,0.925835,-200.334131,281.670142,37.682784
4.070000,-0.230604,1.824037,-169.127639,238.308942,-20.894490
4.080000,-0.175789,1.157936,-143.341159,196.077805,-10.329808
4.090000,-0.214455,-0.457719,-120.782850,185.119485,76.540890
4.100000,-0.402157,-2.388433,-96.799504,217.446547,228.351238
4.110000,-0.753013,-4.284307,-66.180862,292.084757,433.210208
4.120000,-1.259792,-6.013148,-24.250932,402.188486,682.349794
4.130000,-1.899634,-7.400319,32.616472,537.273588,959.853198
4.140000,-2.611156,-7.841084,106.235472,677.111322,1216.805093
4.150000,-3.270044,-6.575585,195.015121,785.998001,1376.056106
4.160000,-3.728141,-3.767117,292.736987,825.705358,1395.959010
4.170000,-3.913610,-0.878394,390.026847,784.056096,1321.521669
4.180000,-3.886604,0.568133,478.522691,687.458628,1244.706033
4.190000,-3.777809,0.413534,554.360865,578.981750,1216.882779
4.200000,-3.672224,-0.185384,617.938243,483.728954,1212.140339
4.210000,-3.548377,0.089038,670.579944,393.933097,1161.266169
4.220000,-3.313892,1.638424,711.287611,282.879899,1014.360875
4.230000,-2.908099,3.463591,736.381233,136.048345,798.002164
4.240000,-2.394750,3.802139,742.672213,-24.247170,616.270715
