Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
8.060000,0.088701,0.055705,-18.212168,-8.398240,-31.661517
8.070000,0.092246,0.116401,-19.220549,-8.453274,-35.814017
8.080000,0.094908,0.057556,-20.239684,-8.232842,-34.067538
8.090000,0.085255,-0.140574,-21.033771,-4.542741,-21.670023
8.100000,0.061275,-0.266773,-21.138000,2.755545,-7.875999
8.110000,0.036477,-0.171104,-20.364582,9.421373,-4.255250
8.120000,0.024282,0.019827,-19.050474,11.765733,-9.346208
8.130000,0.022935,0.090207,-17.688837,10.808399,-12.406901
8.140000,0.019819,-0.009413,-16.431803,10.486095,-6.878077
8.150000,0.004122,-0.195722,-14.996715,13.760044,6.944992
8.160000,-0.028036,-0.387874,-12.892608,21.303538,26.551219
8.170000,-0.072875,-0.494109,-9.689846,31.552213,46.353548
8.180000,-0.117781,-0.411581,-5.294283,40.628508,57.300728
8.190000,-0.147318,-0.170361,-0.124129,44.319396,55.653252
8.200000,-0.156089,0.043047,5.082104,41.744551,48.390659
8.210000,-0.151491,0.115090,9.731334,35.715933,43.347579
8.220000,-0.141417,0.131987,13.591221,28.833747,39.129929
8.230000,-0.126251,0.186235,16.587796,21.287573,31.521831
8.240000,-0.105800,0.219354,18.632276,13.107624,23.197586
8.250000,-0.084856,0.175711,19.730527,5.726270,18.367028
8.260000,-0.066313,0.139418,20.039525,-0.145479,14.038235
8.270000,-0.047005,0.169223,19.682096,-5.580517,6.379514
8.280000,-0.026422,0.163262,18.680862,-10.754122,-0.006625
8.290000,-0.011283,0.052831,17.175754,-13.790855,0.345950
8.300000,-0.004867,-0.036643,15.489222,-14.029128,2.633583
8.310000,-0.000714,-0.004610,13.837146,-13.622865,-0.040017
8.320000,0.005072,0.014176,12.198586,-13.720304,-2.657148
8.330000,0.004479,-0.120385,10.638597,-11.982204,4.042842
8.340000,-0.009168,-0.269139,9.509766,-6.759438,15.754159
8.350000,-0.026702,-0.216696,9.076028,-1.065336,19.287678
8.360000,-0.034026,-0.036091,9.121926,1.086020,13.356611
8.370000,-0.031656,0.025741,9.214467,0.282217,9.744504
8.380000,-0.031350,-0.065757,9.227665,0.177266,14.023866
8.390000,-0.038622,-0.149343,9.368218,2.218300,20.467854
8.400000,-0.051713,-0.199779,9.851068,5.662909,27.294475
8.410000,-0.073131,-0.325620,10.862137,11.077210,40.434122
8.420000,-0.106015,-0.456230,12.693371,19.111163,57.617840
8.430000,-0.139385,-0.360054,15.480735,26.334748,64.297370
8.440000,-0.152470,-0.024218,18.757149,26.983845,52.928836
8.450000,-0.137230,0.274445,21.586130,19.582781,33.849459
8.460000,-0.105331,0.351557,23.238393,8.360847,19.651677
8.470000,-0.071093,0.307675,23.559298,-2.231464,10.415835
8.480000,-0.039508,0.264435,22.731193,-10.878688,2.088816
8.490000,-0.013077,0.180528,21.012135,-17.088908,-2.573523
8.500000,0.003765,0.047971,18.756741,-19.886093,-1.731342
8.510000,0.013472,0.012467,16.330841,-20.372303,-3.065530
8.520000,0.026905,0.128177,13.807244,-21.878797,-12.765759
8.530000,0.047682,0.199528,10.971538,-25.276014,-22.858880
8.540000,0.063489,0.053405,7.804460,-26.851199,-21.092759
8.550000,0.060961,-0.191018,4.775369,-23.063576,-8.598072
8.560000,0.042313,-0.304990,2.489133,-15.183095,3.122823
8.570000,0.019778,-0.267278,1.189722,-7.123150,8.967159
8.580000,0.000142,-0.213830,0.751102,-0.793570,13.052567
8.590000,-0.016655,-0.182068,0.972580,4.023895,17.171162
8.600000,-0.028983,-0.107474,1.664729,7.030249,17.763039
8.610000,-0.033924,-0.012954,2.565911,7.611306,14.938965
8.620000,-0.034629,-0.003701,3.441457,6.947269,14.704360
8.630000,-0.038413,-0.079554,4.283705,7.240108,19.505484
8.640000,-0.046433,-0.111393,5.243851,8.686155,23.664806
8.650000,-0.051212,-0.023807,6.329040,9.034468,21.135090
8.660000,-0.045387,0.118310,7.270239,6.345723,12.504652
8.670000,-0.028262,0.227357,7.696508,0.782018,1.664946
8.680000,-0.002955,0.295783,7.338125,-6.451716,-9.977355
8.690000,0.028086,0.346915,6.054600,-14.480422,-22.696739
8.700000,0.062361,0.364375,3.798503,-22.506931,-34.892679
8.710000,0.095601,0.326724,0.643876,-29.324204,-44.138268
8.720000,0.124536,0.272733,-3.206742,-34.154096,-51.172738
8.730000,0.150742,0.271212,-7.545824,-37.676790,-59.768440
8.740000,0.178256,0.316647,-12.300114,-41.176830,-71.028218
8.750000,0.205582,0.298095,-17.458785,-44.215948,-79.247287
8.760000,0.222533,0.125478,-22.799810,-43.960163,-76.793780
8.770000,0.219526,-0.115332,-27.761795,-38.096076,-64.507473
8.780000,0.200707,-0.210604,-31.749709,-28.462529,-53.830093
8.790000,0.183041,-0.071837,-34.630752,-20.281536,-54.601978
8.800000,0.178960,0.129879,-36.824144,-16.863813,-62.937083
8.810000,0.183557,0.170252,-38.817047,-16.249990,-66.636660
8.820000,0.183411,0.055753,-40.681111,-14.342082,-61.497099
8.830000,0.174590,-0.017596,-42.165146,-10.211797,-55.407470
8.840000,0.165404,0.048161,-43.152341,-6.468820,-55.753500
8.850000,0.163340,0.155183,-43.839205,-5.162752,-60.442484
8.860000,0.166978,0.195107,-44.493750,-5.599691,-63.898926
8.870000,0.170559,0.166140,-45.208528,-5.959133,-64.102129
8.880000,0.168204,0.071456,-45.867306,-4.593859,-59.234582
8.890000,0.152193,-0.126070,-46.140931,0.483116,-44.977281
8.900000,0.116234,-0.366840,-45.485088,10.614912,-22.035775
8.910000,0.065286,-0.469033,-43.387384,23.801528,-0.619047
8.920000,0.015195,-0.358621,-39.777803,35.219211,10.493293
8.930000,-0.023181,-0.203672,-35.082056,42.036232,15.577080
8.940000,-0.054442,-0.191667,-29.768136,46.100864,25.002971
8.950000,-0.088273,-0.275178,-23.962820,50.444588,39.803801
8.960000,-0.124235,-0.278731,-17.612531,54.883013,51.600347
8.970000,-0.153745,-0.172644,-10.857561,56.981051,56.130084
8.980000,-0.172898,-0.078674,-4.054126,55.923600,57.815016
8.990000,-0.185165,-0.052351,2.494739,53.054613,60.437454
9.000000,-0.193011,-0.026268,8.640526,49.262876,61.665152
9.010000,-0.194624,0.037219,14.252201,44.135149,59.124170
9.020000,-0.189427,0.084038,19.158895,37.669174,55.160124
9.030000,-0.180799,0.076485,23.264230,30.975506,52.673492
9.040000,-0.172227,0.044180,26.610709,25.057353,51.434129
9.050000,-0.165101,0.008614,29.314759,20.215424,50.887801
9.060000,-0.160280,-0.036036,31.512541,16.571608,51.584405
9.070000,-0.156858,-0.049987,33.329608,13.727839,51.342209
9.080000,-0.149085,0.032775,34.762944,9.962647,45.131434
9.090000,-0.130229,0.178057,35.579961,3.488624,32.304020
9.100000,-0.101642,0.245953,35.475101,-4.982606,19.886503
9.110000,-0.073886,0.160489,34.401579,-12.235743,14.980953
9.120000,-0.056681,0.003838,32.687654,-15.683225,16.968996
9.130000,-0.050819,-0.102833,30.798388,-15.552803,20.404848
9.140000,-0.051115,-0.134647,29.048159,-13.713659,22.367787
9.150000,-0.053210,-0.132931,27.543807,-11.580931,23.331269
9.160000,-0.055296,-0.121186,26.281736,-9.692802,23.794806
9.170000,-0.057170,-0.114853,25.227985,-8.077056,24.417812
9.180000,-0.060752,-0.145058,24.381495,-6.156028,27.307738
9.190000,-0.068420,-0.195978,23.822799,-3.296651,32.518621
9.200000,-0.077322,-0.172893,23.622226,-0.425563,34.647632
9.210000,-0.078103,-0.019113,23.620657,-0.189624,27.906778
9.220000,-0.063797,0.169040,23.377093,-4.238058,14.499179
9.230000,-0.038861,0.233175,22.461314,-10.802971,3.369427
9.240000,-0.015340,0.147271,20.803340,-16.201447,-0.224383
9.250000,-0.000226,0.041464,18.684220,-18.616306,-0.061503
9.260000,0.010143,0.033864,16.394544,-19.437486,-2.929970
9.270000,0.023725,0.116261,13.968288,-21.085760,-11.116262
9.280000,0.044715,0.213680,11.222829,-24.637216,-22.502800
9.290000,0.071876,0.272505,7.956296,-29.519212,-34.153165
9.300000,0.100130,0.258322,4.104706,-34.143789,-42.749899
9.310000,0.121755,0.147593,-0.166508,-36.359944,-44.610140
9.320000,0.130223,-0.014009,-4.458663,-34.608254,-39.707694
9.330000,0.127081,-0.097083,-8.329325,-29.795043,-34.652188
9.340000,0.123398,-0.012384,-11.618491,-25.401015,-37.347322
9.350000,0.130164,0.161992,-14.586613,-24.462475,-47.798183
9.360000,0.146571,0.242350,-17.640823,-26.330504,-57.093732
9.370000,0.160177,0.137559,-20.887516,-27.165500,-56.778815
9.380000,0.159291,-0.058736,-23.981365,-23.806075,-47.342709
9.390000,0.143617,-0.183209,-26.414955,-16.670271,-36.369544
9.400000,0.122485,-0.169925,-27.919732,-8.825707,-30.088361
9.410000,0.104823,-0.085369,-28.589093,-2.857850,-28.362264
9.420000,0.092267,-0.030994,-28.681974,1.001852,-26.960030
9.430000,0.080791,-0.042578,-28.369387,4.132206,-22.839643
9.440000,0.066923,-0.077631,-27.663307,7.586456,-16.826476
9.450000,0.051489,-0.079532,-26.532403,11.085709,-11.852323
9.460000,0.037645,-0.045268,-25.028392,13.734765,-9.111426
9.470000,0.026098,-0.028330,-23.269223,15.439870,-6.322143
9.480000,0.013191,-0.075518,-21.303009,17.345566,-0.057972
9.490000,-0.005938,-0.172823,-19.016127,20.797630,10.652513
9.500000,-0.032968,-0.264326,-16.193669,26.084023,23.741122
9.510000,-0.065526,-0.311594,-12.664733,32.322409,36.606280
9.520000,-0.099711,-0.315923,-8.392689,38.306119,48.004913
9.530000,-0.132362,-0.293880,-3.466513,43.174995,57.663382
9.540000,-0.161453,-0.257085,1.949152,46.486815,65.460673
9.550000,-0.185648,-0.210431,7.653222,48.041101,71.189772
9.560000,-0.203412,-0.145476,13.420626,47.603102,73.951830
9.570000,-0.212072,-0.044728,18.980445,44.641098,72.039854
9.580000,-0.209011,0.077620,23.997302,38.706133,65.254428
9.590000,-0.195484,0.155104,28.146450,30.498825,57.143022
9.600000,-0.177799,0.139579,31.277367,22.062324,52.079296
9.610000,-0.161503,0.088427,33.474567,14.976440,49.218311
9.620000,-0.144509,0.115041,34.871769,8.480830,42.523746
9.630000,-0.119761,0.230662,35.409061,0.519104,29.096625
9.640000,-0.086197,0.301404,34.878387,-9.019246,14.864537
9.650000,-0.053629,0.210727,33.259907,-17.171285,8.578520
9.660000,-0.033749,0.016069,30.932572,-20.807988,11.440166
9.670000,-0.028114,-0.117117,28.463118,-20.029046,16.177383
9.680000,-0.027916,-0.109309,26.203978,-17.829174,16.087833
9.690000,-0.024565,-0.034029,24.147040,-16.777572,11.742342
9.700000,-0.017651,-0.005760,22.135643,-16.840248,8.384724
9.710000,-0.012981,-0.061556,20.143159,-16.248794,9.703341
9.720000,-0.015704,-0.155927,18.344962,-13.633867,15.283695
9.730000,-0.025959,-0.220555,16.984032,-9.196264,21.958736
9.740000,-0.039156,-0.213789,16.190070,-4.443363,26.232076
9.750000,-0.049391,-0.144863,15.889925,-1.072502,26.565573
9.760000,-0.053365,-0.062385,15.859155,0.150365,24.146813
9.770000,-0.051386,-0.002444,15.854480,-0.438827,20.785595
9.780000,-0.044768,0.044352,15.696577,-2.266172,16.490148
9.790000,-0.033825,0.093300,15.253711,-5.106254,10.651549
9.800000,-0.019589,0.119246,14.425840,-8.549060,4.798456
9.810000,-0.005349,0.097217,13.200293,-11.595597,1.202834
9.820000,0.006738,0.071375,11.668541,-13.689899,-1.491167
9.830000,0.019850,0.116554,9.893045,-15.847985,-7.866836
9.840000,0.039708,0.224401,7.761018,-19.673457,-19.448911
9.850000,0.066735,0.291356,5.058571,-25.079185,-31.513256
9.860000,0.093588,0.240964,1.727522,-29.803825,-38.010942
9.870000,0.111358,0.105166,-1.987818,-31.419696,-37.468722
9.880000,0.116216,-0.034220,-5.652478,-29.212357,-32.462228
9.890000,0.110056,-0.125032,-8.859835,-24.156952,-26.091188
9.900000,0.098161,-0.142954,-11.379785,-18.068656,-21.274399
9.910000,0.087084,-0.085936,-13.214231,-12.911061,-20.299190
9.920000,0.080376,-0.020303,-14.544100,-9.568658,-21.230437
9.930000,0.073538,-0.058995,-15.511837,-6.549620,-17.248534
9.940000,0.056965,-0.214972,-15.981327,-1.108147,-4.524914
9.950000,0.028107,-0.330490,-15.605386,7.173259,10.382955
9.960000,0.008519,-0.039363,-14.392632,11.837057,3.068199
9.970000,0.010178,0.170109,-13.052786,9.999244,-7.535518
9.980000,0.021630,0.196278,-12.129663,5.640760,-12.790803
9.990000,0.028417,0.067596,-11.640511,3.115317,-9.186966
10.000000,0.026176,-0.024439,-11.266231,3.413456,-4.263542
