Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
4.240000,0.213155,-0.651760,-42.358419,-21.588007,9.383513
4.250000,0.248367,1.413342,-45.099658,-29.410457,-99.873218
4.260000,0.424098,2.674940,-51.419165,-75.810192,-218.432775
4.270000,0.666455,2.998934,-64.357512,-135.578953,-315.118579
4.280000,0.900568,2.536691,-84.039907,-186.130599,-371.971776
4.290000,1.040640,0.996645,-107.914650,-204.277404,-346.694416
4.300000,0.995155,-1.481023,-130.630538,-167.916004,-215.425043
4.310000,0.757835,-3.262567,-145.633031,-81.717465,-52.987663
4.320000,0.472550,-2.606734,-149.607490,7.842503,10.574379
4.330000,0.320812,-0.200728,-145.590287,49.346624,-53.152216
4.340000,0.323723,1.146026,-139.873674,42.756737,-119.069560
4.350000,0.314766,-0.175028,-135.138171,40.708423,-55.703734
4.360000,0.131727,-2.719711,-127.673756,88.155712,123.424930
4.370000,-0.212516,-3.979405,-111.691962,175.446784,296.054042
4.380000,-0.563763,-3.069425,-85.341270,254.470073,368.937266
4.390000,-0.768656,-0.793912,-52.480559,283.077262,328.619295
4.400000,-0.757569,1.705017,-20.268711,247.539496,205.696673
4.410000,-0.560123,3.306550,4.390748,163.646241,62.983304
4.420000,-0.301000,3.016280,18.128573,72.171280,-10.959479
4.430000,-0.132591,1.137825,22.909041,16.868173,20.558906
4.440000,-0.100601,-0.322846,23.991672,6.188537,78.431730
4.450000,-0.099079,0.153953,24.750952,4.972744,55.625489
4.460000,-0.013629,1.481923,23.990690,-19.901900,-35.211037
4.470000,0.124857,1.491020,19.228937,-56.685990,-81.789163
4.480000,0.199583,0.144954,11.237095,-71.111958,-43.293238
4.490000,0.189391,-0.525439,3.272145,-60.089462,-8.093668
4.500000,0.194932,0.376176,-3.467761,-55.011690,-52.067201
4.510000,0.286403,1.474033,-11.165464,-74.755585,-134.098069
4.520000,0.429794,1.687273,-22.192261,-106.745800,-191.962189
4.530000,0.596021,1.985043,-37.239643,-141.566718,-261.384490
4.540000,0.843811,3.425407,-57.517249,-195.626100,-411.702140
4.550000,1.221796,4.964953,-86.263609,-280.275257,-610.174811
4.560000,1.649985,4.793958,-125.791464,-369.204014,-745.019448
4.570000,1.979619,2.975041,-173.870278,-420.015281,-769.459705
4.580000,2.143356,1.182854,-224.683127,-418.323713,-739.810090
4.590000,2.177835,0.234055,-272.822913,-380.527487,-706.931684
4.600000,2.114163,-0.674683,-314.909805,-319.339235,-643.674560
4.610000,1.915697,-2.344465,-347.767155,-226.941856,-500.224913
4.620000,1.531385,-4.454290,-366.880919,-92.534539,-274.622767
4.630000,0.961937,-6.205800,-367.375370,78.794204,-4.648019
4.640000,0.268563,-7.024238,-346.087517,265.518754,262.231662
4.650000,-0.437052,-6.389473,-303.214762,434.330226,464.346009
4.660000,-1.006572,-4.024281,-243.428213,545.399911,539.314202
4.670000,-1.321085,-0.791301,-175.561475,571.886881,488.245438
4.680000,-1.387192,1.424675,-109.374970,525.532421,402.280185
4.690000,-1.341143,1.523339,-50.812122,453.154987,378.987870
4.700000,-1.318311,0.495996,-0.185378,395.678682,417.198697
4.710000,-1.326671,0.247395,44.656712,353.344730,430.034698
4.720000,-1.274601,1.321198,83.849924,298.530301,361.183373
4.730000,-1.109916,2.444022,114.815932,218.158804,252.948818
4.740000,-0.895434,2.251665,135.574290,133.055893,190.427574
4.750000,-0.747152,0.767498,147.701860,76.443783,211.274256
4.760000,-0.733425,-1.002965,155.831921,64.195621,290.958340
4.770000,-0.846609,-2.286366,164.971264,89.011476,390.376337
4.780000,-1.038150,-2.890971,178.459512,132.985481,484.110691
4.790000,-1.247722,-2.780664,197.372251,176.944486,550.223019
4.800000,-1.410342,-1.933521,220.530595,202.571992,565.981508
4.810000,-1.470284,-0.584198,244.809491,196.275682,523.872067
4.820000,-1.404292,0.780033,266.094207,155.193246,439.139809
4.830000,-1.233190,1.657819,280.744984,89.212117,342.421466
4.840000,-1.019264,1.634767,287.007985,18.771233,274.068870
4.850000,-0.847226,0.625799,285.903646,-31.735864,266.372701
4.860000,-0.768471,-0.585164,280.751944,-50.210735,299.579846
4.870000,-0.732798,-0.535857,274.508379,-54.668835,288.068745
4.880000,-0.602784,1.365120,266.357506,-85.522195,158.009901
4.890000,-0.287337,3.647691,251.407553,-165.206343,-51.978581
4.900000,0.135431,3.994601,225.163538,-265.792938,-206.821756
4.910000,0.461128,1.708380,188.859633,-327.197920,-205.374406
4.920000,0.528814,-1.680514,150.111061,-308.755297,-65.876467
4.930000,0.334510,-4.128283,118.363999,-218.716964,116.681930
4.940000,0.006038,-4.604213,99.563916,-101.375427,250.869479
4.950000,-0.288523,-3.207430,93.726018,-7.169097,285.073626
4.960000,-0.433888,-1.033401,95.954459,34.212077,232.352407
4.970000,-0.446786,0.051993,100.266501,33.769222,186.203500
4.980000,-0.472298,-1.063016,104.385053,37.304420,247.584226
4.990000,-0.638374,-3.071854,111.309808,80.202322,397.973832
5.000000,-0.900834,-3.435508,125.119397,145.130898,503.255988
5.010000,-1.090190,-1.622821,145.312828,181.744316,481.729522
5.020000,-1.115164,0.274520,166.674371,167.874910,401.207268
5.030000,-1.044082,0.613669,184.460998,128.763708,361.913018
5.040000,-0.973833,0.155698,197.710309,94.439517,360.639678
5.050000,-0.912302,0.185819,207.324272,66.366237,339.639943
5.060000,-0.824059,0.592495,213.345030,33.872663,292.226455
5.070000,-0.693599,1.035842,214.932035,-6.852235,229.149474
5.080000,-0.488158,2.123881,210.660806,-64.213274,110.903636
5.090000,-0.155269,3.780113,197.681466,-151.100656,-76.455584
5.100000,0.267785,4.234638,173.031164,-253.366591,-237.317694
5.110000,0.634855,2.686012,137.491069,-327.947539,-285.181968
5.120000,0.875878,1.374207,95.843703,-358.607243,-301.958460
5.130000,1.118958,2.600224,51.113328,-386.800656,-438.780447
5.140000,1.516401,4.986349,0.572620,-455.493055,-681.998373
5.150000,2.015700,5.368794,-59.940924,-544.769042,-865.401072
5.160000,2.423559,3.388408,-129.301180,-597.766530,-907.423564
5.170000,2.638130,1.282517,-201.175711,-590.263418,-879.231628
5.180000,2.682079,-0.131379,-268.998846,-535.624838,-827.083103
5.190000,2.558731,-1.937686,-327.685643,-439.933747,-701.374556
5.200000,2.250226,-3.774208,-372.206089,-302.861685,-513.232572
5.210000,1.856540,-3.558979,-399.343332,-157.618802,-393.898926
5.220000,1.562516,-1.256594,-411.526083,-57.228580,-406.779034
5.230000,1.418567,0.288418,-415.221971,-10.348279,-434.888926
5.240000,1.287759,-0.516520,-414.257475,27.929734,-357.316539
5.250000,1.059788,-1.795909,-407.278183,89.341882,-225.086430
5.260000,0.795353,-1.468460,-392.417702,153.811948,-156.255330
5.270000,0.607210,-0.128972,-371.480879,189.317917,-160.590029
5.280000,0.527162,0.984556,-348.529651,190.381077,-190.438605
5.290000,0.567771,2.445384,-327.588432,157.257016,-276.732394
5.300000,0.789535,4.808211,-313.529058,76.668702,-465.612710
5.310000,1.180435,6.178438,-311.822725,-42.307789,-663.974238
5.320000,1.541414,4.270107,-323.579461,-138.844869,-697.831512
5.330000,1.629712,0.082288,-341.679307,-147.234197,-533.051639
5.340000,1.413430,-2.787179,-354.966665,-69.062416,-328.297072
5.350000,1.099313,-2.332410,-357.074846,27.281094,-247.275848
5.360000,0.910047,0.054787,-350.234795,77.220776,-299.181471
5.370000,0.898029,1.874843,-341.068446,71.659876,-383.932647
5.380000,0.968298,2.080859,-334.299909,43.810505,-420.326541
5.390000,1.004793,1.143258,-330.257959,28.819932,-391.513457
5.400000,0.946971,-0.101434,-326.245855,42.154408,-316.577895
5.410000,0.803069,-0.886088,-319.080838,78.160235,-234.416718
5.420000,0.650889,-0.419622,-307.480122,112.213510,-208.279726
5.430000,0.617612,1.634105,-293.920070,108.636526,-296.462476
5.440000,0.794682,4.234923,-284.494917,46.090391,-480.556082
5.450000,1.123641,5.135614,-285.190775,-51.901434,-635.280788
5.460000,1.389042,2.962245,-296.331228,-120.381492,-623.965446
5.470000,1.388753,-0.827320,-310.657160,-105.968761,-447.614504
5.480000,1.122820,-3.189278,-318.281609,-18.564386,-249.525001
5.490000,0.761216,-3.094300,-313.868470,85.503766,-135.182531
5.500000,0.420906,-2.551366,-298.000340,171.728530,-49.413758
5.510000,0.058325,-3.337025,-272.200822,254.703380,105.932807
5.520000,-0.391670,-4.485792,-235.485390,352.986397,307.448986
5.530000,-0.886398,-4.522267,-186.646277,452.565651,471.625283
5.540000,-1.368880,-4.325120,-126.719826,537.383784,620.730910
5.550000,-1.885718,-5.345141,-56.770665,622.486041,838.621614
5.560000,-2.481086,-6.382303,24.243672,720.082265,1083.842750
5.570000,-3.043555,-5.186053,116.093775,796.972722,1213.502635
5.580000,-3.411394,-2.531266,213.367399,810.050821,1210.026904
5.590000,-3.597749,-1.422831,308.580168,770.744475,1219.191820
5.600000,-3.759155,-2.392849,398.566935,729.179473,1318.584147
5.610000,-3.952428,-2.892461,484.538029,701.190499,1407.544018
5.620000,-4.074577,-1.615661,566.375352,655.997655,1390.192365
5.630000,-4.044773,-0.076243,640.404977,573.026963,1310.561932
5.640000,-3.887158,0.740802,702.625754,463.521639,1223.063289
5.650000,-3.615910,1.839533,750.463466,334.309656,1085.328396
5.660000,-3.209632,3.198229,781.293460,181.596251,891.171949
5.670000,-2.750968,2.732275,793.603638,31.686696,766.049112
5.680000,-2.423665,0.055467,790.983605,-63.884194,789.403375
5.690000,-2.277409,-1.735187,781.003047,-97.780270,832.113024
5.700000,-2.122688,-0.199216,767.599358,-130.793090,715.845601
5.710000,-1.754895,2.949624,746.857546,-220.389167,452.520354
5.720000,-1.184672,4.571922,712.038736,-356.637241,193.250081
5.730000,-0.569804,4.155559,660.648827,-489.707740,14.977921
5.740000,-0.022662,3.128964,595.330052,-588.531418,-111.889792
5.750000,0.433344,2.245381,520.504394,-650.507583,-215.154657
5.760000,0.819101,1.803882,440.005890,-685.736149,-316.098326
5.770000,1.206249,2.561110,355.682126,-717.556784,-474.382477
5.780000,1.681886,4.191553,266.277375,-770.843044,-703.923654
5.790000,2.213620,4.480611,169.576402,-833.662510,-889.874388
5.800000,2.621379,2.172964,67.562419,-853.976250,-913.057113
5.810000,2.764509,-0.874715,-32.085898,-797.266835,-813.777476
5.820000,2.688012,-2.300286,-121.077507,-685.325988,-718.298279
5.830000,2.518632,-2.352846,-195.513955,-560.075787,-657.505475
5.840000,2.308061,-2.469003,-255.071445,-437.346714,-581.195022
5.850000,2.059213,-2.567449,-300.070344,-317.693413,-494.005456
5.860000,1.807980,-2.041610,-331.404448,-210.989422,-436.266902
5.870000,1.570631,-1.769873,-350.979470,-120.209948,-372.008414
5.880000,1.286092,-2.640192,-359.632367,-26.195320,-238.926960
5.890000,0.915471,-3.477470,-356.087187,81.445739,-79.073399
5.900000,0.530101,-2.936783,-339.869424,180.839036,20.599868
5.910000,0.197836,-2.168494,-313.338303,253.987456,91.527358
5.920000,-0.147350,-3.025118,-278.571815,322.776754,242.971700
5.930000,-0.607634,-4.760375,-234.074716,416.364921,474.197695
5.940000,-1.150423,-5.165880,-177.258468,522.385390,670.612921
5.950000,-1.647496,-4.039592,-109.012869,603.261615,779.866668
5.960000,-2.031737,-2.845748,-33.647571,643.168544,848.435966
5.970000,-2.298218,-1.727184,44.093691,645.371617,881.627262
5.980000,-2.397927,0.353036,119.233596,600.144579,814.560331
5.990000,-2.265159,2.945654,185.137542,494.410037,646.522477
6.000000,-1.940397,4.255159,235.393963,346.725139,475.532183
6.010000,-1.559978,3.792205,267.653493,200.339806,370.239222
6.020000,-1.230664,2.632582,284.183688,85.015474,315.711575
6.030000,-0.992143,1.356330,289.312630,8.330349,297.715842
6.040000,-0.861732,-0.038213,287.720344,-29.200757,321.837924
6.050000,-0.808580,-0.599317,283.432028,-40.857963,332.836125
6.060000,-0.711330,0.726545,277.343177,-63.944180,240.497650
6.070000,-0.460091,2.817436,265.971156,-127.943909,60.738355
6.080000,-0.104170,3.269171,245.177615,-213.926469,-76.951374
6.090000,0.192532,1.667862,215.386510,-273.146190,-98.268421
6.100000,0.347006,0.066570,181.480422,-285.582271,-71.995125
6.110000,0.446327,0.347845,147.483042,-281.381044,-115.889120
6.120000,0.669901,2.853203,112.069131,-313.039493,-306.103750
6.130000,1.183084,6.937352,68.066139,-422.991280,-667.535894
6.140000,2.030728,10.609333,5.466051,-614.684513,-1121.455743
6.150000,3.007970,10.387663,-81.841579,-820.549360,-1435.667847
6.160000,3.685717,4.573160,-187.947283,-917.767809,-1386.953563
6.170000,3.736338,-3.259105,-294.004541,-826.896761,-1034.125759
6.180000,3.269303,-6.944222,-379.693098,-601.097672,-704.054561
6.190000,2.737559,-4.479732,-437.654264,-383.613329,-642.772186
6.200000,2.494733,0.252600,-475.914608,-272.505160,-786.149076
6.210000,2.531599,2.728913,-507.096250,-252.383535,-918.082368
6.220000,2.618263,2.055011,-537.452822,-248.026056,-919.157420
6.230000,2.550458,-0.375474,-564.812935,-200.324563,-786.331084
6.240000,2.234243,-3.290485,-582.350230,-87.922793,-548.040028
6.250000,1.694580,-5.253337,-582.957547,74.583603,-280.284782
6.260000,1.089968,-4.731190,-563.589208,236.598811,-108.142118
6.270000,0.610364,-2.383299,-527.863662,344.754534,-64.065494
6.280000,0.271697,-1.317107,-482.683654,401.174633,-7.137769
6.290000,-0.113909,-3.232484,-430.766272,464.939089,205.633977
6.300000,-0.695500,-5.902138,-368.189055,576.839195,519.619477
6.310000,-1.385648,-6.184516,-290.563985,706.258407,757.970734
6.320000,-1.971023,-4.027888,-199.779083,791.086055,846.905005
6.330000,-2.339336,-1.634068,-103.289411,805.090087,852.503073
6.340000,-2.510233,0.004050,-8.911542,761.981570,828.320885
6.350000,-2.513207,1.522051,77.541876,676.420190,754.639688
6.360000,-2.356285,2.929472,151.417085,555.468367,633.819299
6.370000,-2.097998,3.236296,209.606438,419.792988,531.961862
6.380000,-1.843201,2.323546,252.328806,300.631543,489.667169
6.390000,-1.647821,1.335905,282.659222,211.687185,471.704627
6.400000,-1.495406,0.871043,303.812804,144.808917,444.256280
6.410000,-1.379786,0.226583,318.050142,95.885788,438.033152
6.420000,-1.342636,-1.048782,328.080769,74.710176,488.015579
6.430000,-1.398129,-2.046805,337.452766,81.985850,556.147822
6.440000,-1.471970,-1.691061,348.213736,93.377273,566.900043
6.450000,-1.460027,-0.264356,358.886653,79.121564,498.684324
6.460000,-1.325285,1.038762,365.695490,31.890060,395.297276
6.470000,-1.105966,1.617844,365.504605,-33.714724,297.834453
6.480000,-0.852297,1.738196,357.193962,-101.504761,210.677769
6.490000,-0.598358,1.562298,341.162052,-161.654710,137.544733
6.500000,-0.386476,0.815661,318.994043,-203.051267,105.380564
6.510000,-0.269290,-0.486520,293.768725,-212.981758,130.947414
6.520000,-0.273504,-1.822314,269.617182,-187.566129,198.511699
6.530000,-0.394442,-2.972502,250.487854,-132.155396,296.064304
6.540000,-0.629321,-4.177219,239.681615,-50.885178,433.850272
6.550000,-0.960567,-4.979388,239.882027,48.287990,584.488379
6.560000,-1.283841,-4.003090,251.451547,133.700813,648.494226
6.570000,-1.428263,-1.022346,269.766884,158.711888,558.234946
6.580000,-1.326436,1.624348,286.377529,111.553384,401.256730
6.590000,-1.128126,1.356733,295.410264,43.027413,349.114581
6.600000,-1.058012,-1.225646,298.637269,18.766239,448.901343
6.610000,-1.167174,-2.942809,302.531202,47.620994,568.197940
6.620000,-1.295362,-1.973558,310.491103,78.117565,567.644545
6.630000,-1.262124,0.569477,319.231333,59.405930,439.093284
6.640000,-1.011069,2.942948,321.866653,-18.545882,245.733502
6.650000,-0.589147,4.410772,312.427309,-135.683263,38.052047
6.660000,-0.113081,4.198765,288.472208,-254.547833,-108.470726
6.670000,0.224730,1.457304,253.158353,-320.577265,-89.684041
6.680000,0.263257,-2.433402,215.620311,-294.597365,83.178069
6.690000,0.069847,-3.878327,185.645190,-206.599412,218.389390
6.700000,-0.067676,-1.286916,165.279964,-144.977208,144.740793
6.710000,0.067378,2.487652,147.117764,-167.331271,-76.166076
6.720000,0.407999,3.813498,122.267252,-244.666925,-251.020501
6.730000,0.745341,2.715120,88.314806,-311.917016,-310.869532
6.740000,0.981753,1.572182,48.579463,-343.105237,-334.846127
6.750000,1.141944,1.069992,6.803522,-349.386606,-363.605108
6.760000,1.226540,0.150135,-34.389105,-333.572880,-347.812061
6.770000,1.203117,-1.064906,-71.889610,-289.045467,-282.458313
6.780000,1.111064,-1.218183,-102.936856,-230.382360,-244.514555
6.790000,1.044540,-0.287162,-127.640387,-185.721673,-266.558422
6.800000,1.032878,0.340936,-148.351057,-161.512290,-293.171576
6.810000,1.034795,0.301006,-166.690869,-143.747734,-293.265315
6.820000,1.035047,0.438676,-182.966659,-127.547395,-301.372320
6.830000,1.040678,0.567761,-197.514572,-114.688927,-311.084345
6.840000,0.990348,-0.556435,-209.807503,-87.296878,-243.417424
6.850000,0.790056,-2.606710,-216.435946,-20.580833,-82.313848
6.860000,0.472086,-3.244545,-213.142570,71.516857,51.528775
6.870000,0.223814,-1.175354,-200.244401,133.100112,34.603932
6.880000,0.206981,1.976060,-184.407567,122.313253,-110.731806
6.890000,0.398722,3.670194,-173.828616,54.212166,-257.265813
6.900000,0.638645,3.147684,-172.199339,-19.394011,-315.451736
6.910000,0.787676,1.549352,-177.420173,-58.882678,-292.341613
6.920000,0.821315,0.388758,-184.932772,-61.461856,-250.997471
6.930000,0.808215,0.370781,-191.694278,-50.770129,-247.675965
6.940000,0.818316,0.915084,-197.575388,-47.919491,-278.604287
6.950000,0.834666,0.663015,-203.384831,-47.014933,-274.293710
6.960000,0.767678,-0.797330,-207.782695,-22.520719,-185.416652
6.970000,0.587931,-1.886426,-207.297916,30.918722,-76.358930
6.980000,0.417938,-0.747283,-200.570247,75.188766,-75.376598
6.990000,0.431909,2.156805,-191.882991,62.310320,-218.932909
7.000000,0.668236,4.356979,-188.814631,-11.656070,-403.714413
7.010000,0.993143,4.295716,-196.103624,-101.839395,-511.606243
7.020000,1.249388,2.811257,-212.582616,-162.233715,-529.338284
7.030000,1.395670,1.695604,-233.830266,-184.870753,-527.418869
7.040000,1.503510,1.849520,-256.727391,-194.325662,-572.283523
7.050000,1.663297,2.896162,-281.492760,-217.496279,-676.573599
7.060000,1.893137,3.607124,-310.215736,-257.725504,-788.644226
7.070000,2.100566,2.690177,-343.363211,-286.806606,-816.848540
7.080000,2.138196,0.084309,-377.004824,-264.453829,-709.082335
7.090000,1.934796,-2.561454,-403.749704,-176.689227,-519.146799
7.100000,1.567347,-3.524167,-417.308745,-52.895363,-353.917327
7.110000,1.176063,-2.940819,-416.179698,63.360827,-253.943650
7.120000,0.825980,-2.326232,-402.651657,154.857725,-169.725421
7.130000,0.482823,-2.551141,-379.044902,234.197924,-48.693684
7.140000,0.097499,-3.208392,-345.768689,316.519014,106.621201
7.150000,-0.328046,-3.543430,-302.390634,400.804525,260.223465
7.160000,-0.737716,-3.042902,-249.619373,470.934037,369.322013
7.170000,-1.048466,-1.583421,-190.542719,505.082561,400.478720
7.180000,-1.209410,0.062257,-130.283976,493.107066,373.153014
7.190000,-1.266689,0.530101,-73.449655,453.456217,367.032271
7.200000,-1.328755,-0.331537,-21.221957,419.848563,425.628167
7.210000,-1.432706,-0.885218,28.034393,401.777418,484.427560
7.220000,-1.505008,-0.136832,74.906196,376.596227,472.054723
7.230000,-1.504235,0.450307,117.586542,333.684045,443.332051
7.240000,-1.522081,-0.708813,155.468632,301.155749,503.383440
7.250000,-1.649294,-2.317401,191.596668,303.191533,621.620748
7.260000,-1.801158,-1.784093,228.776940,311.570323,647.880406
7.270000,-1.791166,0.890678,264.333444,273.016490,519.734953
7.280000,-1.551587,3.208055,291.302761,174.173424,332.001606
7.290000,-1.178436,3.781695,304.378071,49.152871,182.089708
7.300000,-0.784082,3.444187,302.782294,-67.557660,68.527331
7.310000,-0.418674,2.890886,288.481701,-162.879469,-24.710000
7.320000,-0.126358,1.724434,264.626632,-226.719373,-64.413030
7.330000,0.041708,0.110189,235.732591,-248.245029,-41.453754
7.340000,0.091916,-0.916461,206.641682,-234.216356,-6.811532
7.350000,0.076644,-1.260143,180.436559,-203.429872,17.338454
7.360000,0.006923,-1.887699,158.647458,-160.724449,72.632997
7.370000,-0.142229,-2.804786,143.076544,-100.407864,167.685036
7.380000,-0.341020,-2.895791,135.364047,-33.057914,240.136757
7.390000,-0.511493,-2.072158,134.903842,18.544162,259.778538
7.400000,-0.627078,-1.485829,139.238246,48.885058,271.924551
7.410000,-0.708503,-1.207624,146.330021,66.221021,286.981348
7.420000,-0.712387,0.144573,154.155296,59.560914,225.645050
7.430000,-0.528371,2.855959,158.042073,0.469224,37.712471
7.440000,-0.117822,5.223227,151.069373,-115.722778,-209.589958
7.450000,0.424019,5.871722,128.278158,-255.483984,-419.693735
7.460000,0.960147,5.106798,89.544364,-377.588342,-561.104916
7.470000,1.390069,3.517726,38.788464,-455.809270,-628.072131
7.480000,1.644840,1.321511,-17.740242,-475.711724,-608.016492
7.490000,1.716152,-0.426182,-73.119653,-441.726006,-548.028976
7.500000,1.707350,-0.321942,-122.898962,-389.306026,-548.807323
7.510000,1.745018,0.930370,-167.415433,-356.090112,-619.715442
7.520000,1.815605,0.957308,-208.995668,-335.685927,-644.676121
7.530000,1.802153,-0.487536,-247.001245,-293.644629,-572.886655
7.540000,1.704860,-0.774686,-278.541703,-232.916320,-527.893960
7.550000,1.682515,1.267749,-304.192522,-200.561893,-617.873514
7.560000,1.813158,3.011554,-329.026580,-214.920810,-745.399951
7.570000,1.951383,1.938951,-356.107180,-229.307602,-743.402006
7.580000,1.917894,-0.591284,-381.944962,-193.423236,-615.661298
7.590000,1.713047,-1.900531,-400.407416,-113.506556,-488.241665
7.600000,1.430879,-2.195298,-408.260725,-21.002997,-383.064954
7.610000,1.071029,-3.312072,-404.384758,83.075961,-213.776536
7.620000,0.589925,-4.724358,-386.585560,209.607988,9.548180
7.630000,0.083193,-4.006023,-353.648501,328.690617,141.051702
7.640000,-0.240161,-0.789930,-310.152058,382.200354,93.718006
7.650000,-0.269280,2.561793,-265.925115,346.709229,-58.287354
7.660000,-0.071114,4.269035,-230.113765,251.447960,-208.583002
7.670000,0.234334,4.735111,-207.225414,136.925222,-335.730082
7.680000,0.570949,4.647126,-197.939349,26.654696,-446.531248
7.690000,0.873611,3.751353,-200.636747,-61.446490,-507.427551
7.700000,1.073331,2.191089,-211.534903,-110.464343,-502.268177
7.710000,1.165619,1.175912,-225.930194,-123.755573,-486.581039
7.720000,1.218968,1.222157,-240.942937,-124.747461,-507.724533
7.730000,1.254536,0.910202,-255.809132,-120.551602,-506.213087
7.740000,1.155630,-1.482066,-268.111912,-78.577210,-362.184145
7.750000,0.754513,-5.614603,-270.469995,44.116152,-35.609528
7.760000,0.010418,-9.130946,-252.613037,249.487756,376.263149
7.770000,-0.919947,-9.893747,-207.676611,483.660615,720.458074
7.780000,-1.784372,-7.757067,-136.961472,672.273120,905.817744
7.790000,-2.392991,-4.238785,-49.324085,767.221288,940.479001
7.800000,-2.685749,-0.850138,43.301501,762.423163,875.861642
7.810000,-2.686091,1.933521,129.985797,675.841395,742.632132
7.820000,-2.442022,4.078262,202.349094,530.257472,558.775330
7.830000,-2.033233,5.061819,255.078442,354.891583,375.617971
7.840000,-1.587033,4.409545,287.037349,189.072583,258.004160
7.850000,-1.210457,2.982598,301.393503,61.743732,201.102480
7.860000,-0.893547,2.530848,302.609974,-34.545776,119.104849
7.870000,-0.536358,3.493371,292.448617,-131.541334,-42.315953
7.880000,-0.101262,4.195822,269.857411,-239.478826,-217.267849
7.890000,0.300481,2.892232,235.323516,-325.467937,-286.625083
7.900000,0.500645,-0.167402,194.428352,-344.621985,-206.025146
7.910000,0.417559,-3.362391,156.487546,-281.755354,-24.570467
7.920000,0.088391,-5.551850,130.292198,-156.809479,191.393513
7.930000,-0.385487,-6.401364,121.076041,-5.429828,392.057192
7.940000,-0.870737,-5.621680,129.455113,131.765996,519.246733
7.950000,-1.217642,-3.188382,151.110719,214.181976,521.933271
7.960000,-1.325381,-0.168206,177.837644,219.776674,416.817524
7.970000,-1.214222,1.806634,201.043696,163.222834,287.699030
7.980000,-0.999311,2.145720,215.696542,84.096664,201.088736
7.990000,-0.779633,1.738631,221.194275,12.695687,148.392237
8.000000,-0.570527,1.661835,218.869901,-47.711867,84.098273
8.010000,-0.341127,2.023798,209.421082,-107.083131,-7.338014
8.020000,-0.082101,2.280733,192.700878,-168.070727,-103.586426
8.030000,0.183077,2.180957,168.908954,-223.832143,-185.034653
8.040000,0.432460,1.961391,139.073868,-268.811931,-255.544001
8.050000,0.658918,1.745626,104.563669,-302.238921,-318.631884
8.060000,0.843242,1.187678,66.973848,-319.946343,-351.724833
8.070000,0.939832,0.017656,28.864500,-310.814226,-326.991975
8.080000,0.920662,-1.193235,-6.123199,-270.075386,-261.989945
8.090000,0.834996,-1.328465,-35.121747,-215.376907,-225.729958
8.100000,0.793801,-0.047093,-58.512408,-179.627845,-271.363686
8.110000,0.872966,1.613920,-79.992989,-181.896876,-375.478000
8.120000,1.046195,2.362847,-103.602168,-210.256328,-468.444351
8.130000,1.224990,1.978408,-130.717563,-236.779290,-510.150166
8.140000,1.338141,1.045111,-159.737528,-241.704822,-504.233659
8.150000,1.354301,-0.047549,-187.584349,-218.705995,-458.600143
8.160000,1.272139,-0.995241,-211.024871,-170.616866,-387.207003
8.170000,1.142451,-0.999474,-228.009873,-114.725500,-344.609181
8.180000,1.071458,0.403172,-239.509417,-81.928115,-388.085850
8.190000,1.126489,2.011802,-249.562031,-88.384806,-483.647434
8.200000,1.231943,1.842621,-261.566851,-108.016134,-512.680539
8.210000,1.223648,-0.303653,-274.060726,-93.033678,-410.837453
8.220000,1.028415,-2.342061,-281.444584,-27.080060,-251.646737
8.230000,0.738392,-2.522354,-279.333658,57.816089,-148.291794
8.240000,0.483099,-1.521079,-268.055520,123.125798,-112.373322
8.250000,0.277636,-1.213327,-250.415545,167.124662,-60.762301
8.260000,0.035312,-2.209201,-227.347754,216.754075,64.349510
8.270000,-0.305834,-3.479222,-196.911845,288.661994,235.402595
8.280000,-0.714030,-3.892041,-156.972977,371.182121,388.621874
8.290000,-1.104232,-3.272685,-107.846511,439.116154,487.362761
8.300000,-1.409786,-2.177271,-52.486263,475.422028,535.565923
8.310000,-1.619250,-1.315022,5.205029,480.569930,562.890395
8.320000,-1.771736,-1.142457,62.339493,469.181262,604.016930
8.330000,-1.919239,-1.524043,118.016543,457.755243,670.054841
8.340000,-2.073901,-1.717759,172.578617,449.591780,730.222363
8.350000,-2.183863,-0.991780,225.575150,429.583776,732.782961
8.360000,-2.171737,0.581304,274.246344,377.274744,655.278469
8.370000,-2.011315,1.994565,314.291361,289.103204,536.305932
8.380000,-1.768748,2.167047,342.673397,187.951129,448.827800
8.390000,-1.551183,1.161658,359.882054,105.472938,425.705679
8.400000,-1.396878,0.387219,368.961109,50.102375,413.429552
8.410000,-1.229503,1.083527,371.795023,-2.943990,328.058084
8.420000,-0.950864,2.680671,366.761474,-81.502137,163.405920
8.430000,-0.566181,3.473704,350.779365,-180.925007,1.291153
8.440000,-0.170270,2.983374,323.130658,-272.049575,-104.056758
8.450000,0.179951,2.408779,285.989856,-339.975032,-190.010235
8.460000,0.498826,2.290696,241.808131,-391.455893,-286.944772
8.470000,0.759462,1.350304,192.714626,-420.553373,-325.975624
8.480000,0.850730,-1.137591,143.137180,-398.356084,-236.016382
8.490000,0.722744,-3.341721,100.093553,-316.916723,-86.563963
8.500000,0.502159,-3.114960,68.343562,-218.991271,-21.001595
8.510000,0.367991,-1.158720,46.377666,-156.775097,-66.297442
