Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
0.710000,0.649152,0.795930,-116.845989,-77.899643,-238.602095
0.720000,0.664892,0.219660,-126.067637,-73.399975,-217.582552
0.730000,0.608052,-0.746839,-133.528823,-48.886893,-154.048149
0.740000,0.490076,-1.151447,-137.012849,-10.009818,-96.594381
0.750000,0.388306,-0.413921,-136.203371,19.711446,-98.373798
0.760000,0.350514,0.371425,-133.189507,28.035189,-123.930747
0.770000,0.321246,-0.059579,-129.595703,33.221875,-95.249919
0.780000,0.221935,-1.158234,-124.253728,57.673265,-11.768277
0.790000,0.063369,-1.496592,-114.938736,95.928053,55.806882
0.800000,-0.082126,-0.948047,-101.383566,126.021263,77.295607
0.810000,-0.180961,-0.440752,-85.278677,139.567093,85.094935
0.820000,-0.243641,-0.162552,-68.334965,141.427233,91.636835
0.830000,-0.265517,0.357492,-51.877798,131.532768,73.323576
0.840000,-0.240935,0.785457,-37.395813,109.676316,43.985181
0.850000,-0.217938,0.297676,-25.507801,90.889248,58.397389
0.860000,-0.260004,-0.752196,-14.652386,92.653728,121.168327
0.870000,-0.353998,-1.056769,-2.523174,108.722653,166.431221
0.880000,-0.420590,-0.304508,11.106944,115.069975,152.955047
0.890000,-0.414996,0.515417,24.156364,100.342391,112.235907
0.900000,-0.357309,0.837020,34.511721,72.681068,77.656634
0.910000,-0.267866,1.118629,41.158036,39.201770,34.547797
0.920000,-0.142717,1.520524,43.391994,-0.577044,-25.942307
0.930000,-0.002879,1.416605,40.776235,-39.912537,-67.403473
0.940000,0.099314,0.669236,34.288347,-64.082629,-65.906326
0.950000,0.147037,0.127807,26.092339,-70.203351,-55.791641
0.960000,0.179421,0.267437,17.597071,-71.423383,-72.557213
0.970000,0.219810,0.368593,8.809471,-74.752509,-90.269881
0.980000,0.227743,-0.323317,0.098892,-68.421820,-59.962344
0.990000,0.150460,-1.456333,-6.422832,-38.715200,19.460806
1.000000,-0.010180,-2.178297,-8.001381,11.055403,107.291214
1.010000,-0.205378,-2.214862,-3.208404,64.821835,174.269504
1.020000,-0.387130,-1.833425,7.490657,108.648392,216.917815
1.030000,-0.528865,-1.288370,22.446942,136.212572,238.382204
1.040000,-0.621380,-0.739597,39.628447,146.785502,243.201863
1.050000,-0.667615,-0.300236,57.149129,143.135436,237.769920
1.060000,-0.671576,0.111418,73.487895,127.984941,219.660839
1.070000,-0.629360,0.607064,87.292269,101.515654,182.367812
1.080000,-0.543603,0.976472,97.294202,65.786566,136.669508
1.090000,-0.437099,0.983985,102.820521,28.309138,101.263854
1.100000,-0.327807,0.927612,104.049801,-5.707622,68.141472
1.110000,-0.202325,1.223515,101.199060,-40.501415,13.228284
1.120000,-0.049037,1.506047,93.905873,-79.194778,-50.235576
1.130000,0.090457,0.973269,82.348786,-109.485861,-70.708443
1.140000,0.144694,-0.340273,68.782650,-112.190716,-25.970752
1.150000,0.088179,-1.503719,56.947709,-83.401371,48.672794
1.160000,-0.041647,-1.970137,49.816700,-37.322496,114.888536
1.170000,-0.197431,-2.004330,48.438879,10.790299,169.217157
1.180000,-0.348169,-1.771053,52.453640,51.997182,209.058185
1.190000,-0.458729,-1.075906,60.475464,77.143127,213.609380
1.200000,-0.501339,-0.228019,70.131895,80.269928,188.197363
1.210000,-0.497805,0.006942,79.200574,70.140907,176.174514
1.220000,-0.495201,-0.264722,87.057327,61.503035,188.364596
1.230000,-0.483023,0.075639,93.869455,51.037440,168.728840
1.240000,-0.389641,1.399915,98.190058,18.702388,75.836710
1.250000,-0.185463,2.538412,96.808812,-41.169951,-45.236927
1.260000,0.064034,2.469702,87.628761,-106.838929,-124.556948
1.270000,0.280271,1.768706,71.519929,-155.601277,-162.850044
1.280000,0.456320,1.486690,50.696607,-187.592740,-207.280235
1.290000,0.620408,1.515673,26.521637,-212.644035,-262.347235
1.300000,0.761428,1.113838,-0.145313,-228.283136,-289.578046
1.310000,0.842854,0.335838,-27.566958,-225.289165,-279.376732
1.320000,0.861323,-0.179497,-53.467223,-204.929730,-260.694155
1.330000,0.841641,-0.367618,-76.322825,-176.169376,-244.927742
1.340000,0.792264,-0.636184,-95.406411,-142.272795,-215.784584
1.350000,0.709121,-0.936742,-110.054005,-102.682280,-174.163777
1.360000,0.608938,-0.887641,-119.860181,-62.821313,-143.561612
1.370000,0.519429,-0.572629,-125.311546,-30.517151,-129.278888
1.380000,0.447544,-0.361155,-127.450538,-6.812518,-116.225851
1.390000,0.390531,-0.162188,-127.182952,10.023754,-107.682811
1.400000,0.364134,0.337855,-125.517763,16.277701,-123.582559
1.410000,0.385093,0.916617,-123.993349,8.465351,-159.029347
1.420000,0.437819,1.091392,-123.998364,-7.347247,-186.083647
1.430000,0.492903,0.973127,-125.883757,-21.987038,-200.086290
1.440000,0.549991,1.085915,-129.421895,-35.575477,-225.539623
1.450000,0.631001,1.476998,-134.885078,-54.415291,-272.016240
1.460000,0.738245,1.701629,-142.985176,-78.488463,-319.408254
1.470000,0.846092,1.539184,-153.885683,-99.941976,-348.780181
1.480000,0.924156,1.079541,-166.723060,-110.523774,-354.217437
1.490000,0.944833,0.321709,-179.766688,-103.683327,-326.502282
1.500000,0.885438,-0.630599,-190.616613,-75.014723,-262.992617
1.510000,0.754862,-1.221897,-196.871893,-29.586582,-192.818697
1.520000,0.604797,-1.035372,-197.506270,16.067020,-152.882047
1.530000,0.482549,-0.519335,-193.429637,48.664986,-137.923398
1.540000,0.383952,-0.394051,-186.163431,70.977691,-112.639165
1.550000,0.280721,-0.580896,-176.341557,92.125253,-71.174546
1.560000,0.174823,-0.505066,-164.033157,111.586378,-41.138842
1.570000,0.088967,-0.188368,-149.845129,123.155017,-29.079969
1.580000,0.020592,-0.135272,-134.708389,128.530685,-10.409984
1.590000,-0.052073,-0.338840,-118.925532,134.547310,21.868727
1.600000,-0.130345,-0.374356,-102.327759,141.431264,48.264405
1.610000,-0.204715,-0.349147,-85.008064,146.422713,70.633250
1.620000,-0.292882,-0.737224,-66.938795,154.803404,117.160392
1.630000,-0.420825,-1.331863,-47.228758,173.476296,186.827837
1.640000,-0.572481,-1.430922,-24.886871,196.631147,241.268337
1.650000,-0.706280,-1.074188,-0.168833,212.052796,268.436478
1.660000,-0.816337,-0.977481,25.822964,219.078236,300.015503
1.670000,-0.924613,-1.150296,52.537563,224.846233,343.849751
1.680000,-1.014695,-0.790144,79.670847,224.737739,356.791658
1.690000,-1.034856,0.194807,105.633018,204.823740,317.246217
1.700000,-0.978795,0.794301,127.898368,165.740281,270.602086
1.710000,-0.905606,0.474796,145.283200,126.398621,261.733991
1.720000,-0.859393,-0.005274,158.688448,99.129543,269.761964
1.730000,-0.821185,0.069610,169.254356,77.101124,254.658261
1.740000,-0.763905,0.293780,177.011059,52.160390,226.348580
1.750000,-0.704863,0.062653,181.840743,29.618259,218.990147
1.760000,-0.674353,-0.411104,184.601105,17.704758,232.701750
1.770000,-0.675533,-0.729276,186.618379,16.041598,249.781247
1.780000,-0.703150,-1.035570,188.931164,22.013846,275.159275
1.790000,-0.756980,-1.332778,192.398197,34.695758,308.858326
1.800000,-0.804389,-0.968663,197.295469,44.021344,309.321699
1.810000,-0.775678,0.285181,202.014600,30.688689,242.528691
1.820000,-0.641282,1.410132,203.282946,-10.898355,146.498838
1.830000,-0.461706,1.370682,198.830162,-60.318281,90.186680
1.840000,-0.320466,0.549992,189.353851,-93.214062,83.546545
1.850000,-0.235453,0.028820,177.230050,-106.594126,81.718386
1.860000,-0.172188,0.030839,164.075064,-112.418543,62.548368
1.870000,-0.110245,0.066098,150.287855,-117.214481,42.151304
1.880000,-0.050150,0.070814,135.983289,-120.938439,23.688227
1.890000,0.018676,0.318517,121.136452,-126.739104,-9.227984
1.900000,0.106009,0.576689,105.294978,-137.097817,-48.950834
1.910000,0.191484,0.410525,88.239966,-145.685295,-68.241496
1.920000,0.249872,0.069517,70.672758,-145.634450,-70.383796
1.930000,0.292603,0.114810,53.457231,-141.238279,-85.584668
1.940000,0.347303,0.429990,36.562326,-140.753152,-117.641877
1.950000,0.414102,0.530824,19.461248,-143.691956,-143.849220
1.960000,0.480255,0.532230,2.018329,-146.094737,-165.317578
1.970000,0.554110,0.782295,-15.798677,-150.434408,-201.183234
1.980000,0.636263,0.851626,-34.292639,-156.586221,-231.483898
1.990000,0.678009,0.072909,-52.895927,-150.506730,-208.593784
2.000000,0.627840,-1.073074,-69.206912,-119.145026,-137.895559
2.010000,0.512438,-1.358371,-80.643485,-73.087804,-86.050747
2.020000,0.415002,-0.616870,-87.028507,-37.471972,-88.726733
2.030000,0.373496,0.055382,-90.418124,-21.630531,-107.090853
2.040000,0.353773,0.031789,-92.532346,-13.599485,-100.183506
2.050000,0.323970,-0.126104,-93.578636,-3.612472,-83.647301
2.060000,0.296107,0.060592,-93.472853,4.640622,-83.981012
2.070000,0.281609,0.204059,-92.684516,8.201840,-86.787716
2.080000,0.261598,-0.015214,-91.454740,12.975382,-70.724589
2.090000,0.223565,-0.209473,-89.352834,22.283459,-49.805677
2.100000,0.182088,-0.123332,-86.087760,31.461411,-40.910789
2.110000,0.142468,-0.152072,-81.837564,39.097094,-27.250634
2.120000,0.087751,-0.444945,-76.493240,50.167963,3.870677
2.130000,0.024228,-0.406745,-69.679437,62.411071,22.404387
2.140000,-0.005600,0.232485,-61.990622,63.670529,1.462046
2.150000,0.013003,0.681541,-55.070884,51.170007,-26.693648
2.160000,0.028532,0.209516,-49.663210,41.103615,-10.461734
2.170000,-0.013630,-0.648379,-44.408115,48.497033,43.292244
2.180000,-0.095294,-0.805196,-37.477908,66.066034,77.380120
2.190000,-0.145840,-0.058352,-28.972205,72.724278,58.623422
2.200000,-0.119062,0.899862,-21.082470,56.801027,4.114414
2.210000,-0.024401,1.462399,-16.293159,23.613325,-54.394344
2.220000,0.093489,1.406820,-15.782235,-12.264517,-91.463766
2.230000,0.175389,0.644906,-18.792513,-33.824113,-83.159118
2.240000,0.170387,-0.557299,-22.734688,-28.381296,-25.026770
2.250000,0.077238,-1.386811,-24.395469,1.224078,45.056492
2.260000,-0.043890,-1.247571,-22.035983,35.203035,78.883133
2.270000,-0.129661,-0.583000,-16.388478,55.286724,76.081941
2.280000,-0.178871,-0.344385,-9.206593,62.867857,80.994118
2.290000,-0.239388,-0.782685,-1.075129,72.891389,121.492198
2.300000,-0.340890,-1.303051,8.923390,93.343569,179.586963
2.310000,-0.463284,-1.342811,21.698501,117.286713,222.110616
2.320000,-0.560712,-0.831184,36.823279,131.390335,230.399806
2.330000,-0.591147,0.075408,52.394731,124.949426,197.796487
2.340000,-0.531144,1.109863,65.618395,93.724789,129.089654
2.350000,-0.391970,1.781273,73.813344,43.777510,51.185917
2.360000,-0.223832,1.705046,75.709737,-8.560151,-1.017250
2.370000,-0.081598,1.122338,72.074943,-47.595414,-20.520761
2.380000,0.019726,0.683016,64.794865,-70.712596,-32.917111
2.390000,0.103918,0.668377,55.283341,-86.458625,-59.475079
2.400000,0.190996,0.760867,43.954902,-101.253669,-92.045082
2.410000,0.269795,0.557082,31.051149,-111.989677,-107.976264
2.420000,0.308585,-0.045029,17.590513,-110.165903,-91.890845
2.430000,0.276844,-0.931253,5.567460,-88.620782,-38.997618
2.440000,0.161165,-1.839538,-2.499566,-45.849803,42.813142
2.450000,-0.018644,-2.309265,-4.492033,10.085288,125.228080
2.460000,-0.205450,-1.966214,0.104038,61.530997,171.554434
2.470000,-0.336941,-1.031340,9.611560,91.470737,171.387697
2.480000,-0.396867,-0.293160,21.170828,97.889324,156.444016
2.490000,-0.430318,-0.376857,32.837342,96.258117,171.286902
2.500000,-0.499724,-1.111347,44.866020,105.051051,228.819752
2.510000,-0.622926,-1.688638,58.897419,127.980380,297.044265
2.520000,-0.752871,-1.415996,75.791864,150.069407,327.647617
2.530000,-0.816746,-0.338592,94.122681,150.901222,298.408118
2.540000,-0.777694,0.816627,110.692890,122.615375,231.220567
2.550000,-0.661587,1.339133,122.560162,75.916086,168.213548
2.560000,-0.524663,1.197719,128.659461,28.739426,129.717404
2.570000,-0.398481,0.958712,129.605790,-10.061612,99.663745
2.580000,-0.269771,1.109983,126.186192,-45.254990,50.626035
2.590000,-0.106662,1.639678,118.225487,-86.226993,-27.563479
2.600000,0.106799,2.216357,104.722622,-136.762200,-124.701117
2.610000,0.356285,2.479089,84.794269,-191.679901,-219.056235
2.620000,0.598651,2.136433,58.678788,-238.274059,-282.544231
2.630000,0.776988,1.157623,28.345692,-261.442128,-294.767783
2.640000,0.854476,-0.007471,-2.811358,-253.531575,-264.664055
2.650000,0.841531,-0.751080,-31.365246,-221.094049,-224.396400
2.660000,0.776709,-1.002510,-55.231956,-177.780642,-190.277440
2.670000,0.679067,-1.250700,-73.610567,-130.109389,-145.743632
2.680000,0.537810,-1.742804,-85.852596,-75.490375,-75.550529
2.690000,0.350318,-2.121806,-91.062598,-14.032742,4.447005
2.700000,0.142087,-2.097410,-88.880155,46.253995,72.122457
2.710000,-0.063436,-1.952377,-79.910345,98.941222,132.972785
2.720000,-0.266713,-1.963512,-65.049206,145.063247,200.241291
2.730000,-0.461689,-1.778911,-45.087744,183.594570,255.468211
2.740000,-0.605928,-0.929062,-21.575043,203.353322,262.494049
2.750000,-0.650321,0.346915,2.433445,192.662960,216.224899
2.760000,-0.588800,1.354435,23.266991,153.373133,147.375820
2.770000,-0.456025,1.826271,38.276721,98.530860,80.194482
2.780000,-0.285919,2.024084,46.364553,39.411063,13.772881
2.790000,-0.095310,2.122322,47.380933,-18.788081,-54.488013
2.800000,0.100734,2.033982,41.687457,-71.907614,-115.530220
2.810000,0.283640,1.761213,30.194878,-115.286959,-163.323713
2.820000,0.439950,1.410133,14.265753,-146.250811,-198.442286
2.830000,0.556802,0.908927,-4.475682,-162.564833,-213.308123
2.840000,0.615174,0.183131,-24.040559,-160.511598,-198.153274
2.850000,0.609142,-0.448515,-42.190664,-140.552043,-166.047468
2.860000,0.567325,-0.544503,-57.346903,-112.850691,-147.361578
2.870000,0.532404,-0.188466,-69.424027,-90.297105,-152.463499
2.880000,0.519285,0.094487,-79.363688,-76.421799,-161.642958
2.890000,0.510135,0.042424,-87.866489,-65.174099,-156.575656
2.900000,0.484394,-0.182535,-94.827459,-50.490670,-137.962449
2.910000,0.432731,-0.465685,-99.668531,-30.150628,-108.065766
2.920000,0.350105,-0.807039,-101.657952,-3.373589,-65.204946
2.930000,0.245271,-0.929633,-100.179439,26.598118,-25.313225
2.940000,0.155654,-0.475149,-95.490938,48.794590,-17.718543
2.950000,0.119455,0.276238,-89.213260,53.376652,-41.990677
2.960000,0.125247,0.523393,-83.265629,45.691600,-56.606470
2.970000,0.118024,0.020241,-78.076017,42.668940,-31.551521
2.980000,0.064378,-0.569926,-72.396946,53.083517,13.194632
2.990000,-0.016975,-0.689695,-64.954912,70.047442,45.146253
3.000000,-0.098912,-0.617971,-55.549946,85.223599,68.299725
3.010000,-0.183405,-0.748147,-44.414645,99.436162,101.804345
3.020000,-0.272574,-0.778042,-31.567552,113.339612,132.206056
3.030000,-0.337220,-0.303619,-17.505707,118.671632,130.784686
3.040000,-0.353306,0.246389,-3.708046,109.699747,109.667540
3.050000,-0.350058,0.118691,8.611966,96.405399,114.056477
3.060000,-0.378239,-0.517507,19.917624,93.554091,153.005910
3.070000,-0.435803,-0.694801,31.516514,99.224526,180.366152
3.080000,-0.465990,-0.058701,43.399650,96.397223,160.462277
3.090000,-0.433787,0.643428,53.842382,76.293670,116.695375
3.100000,-0.367634,0.691913,61.286281,49.003832,92.429325
3.110000,-0.314804,0.287062,65.812300,28.628972,94.091291
3.120000,-0.289841,-0.033670,68.557384,18.394898,101.263357
3.130000,-0.283434,-0.199707,70.510111,14.519967,107.452272
3.140000,-0.287683,-0.307142,72.229141,14.075879,114.486870
3.150000,-0.284078,-0.076147,73.813033,11.410409,103.018787
3.160000,-0.233908,0.675742,74.337348,-4.165004,51.536929
3.170000,-0.120817,1.339056,71.941130,-35.696011,-16.776065
3.180000,0.006796,1.074076,65.557613,-67.596294,-46.259753
3.190000,0.073384,0.013116,56.540989,-78.556265,-17.873044
3.200000,0.059253,-0.778352,47.797395,-65.573333,24.846028
3.210000,0.019985,-0.603656,41.140860,-47.136272,30.485487
3.220000,0.022577,0.185811,35.909817,-42.683065,-6.892635
3.230000,0.086873,0.868861,30.040131,-56.102056,-60.000596
3.240000,0.186808,1.073084,21.922031,-77.964517,-102.556515
3.250000,0.274390,0.668291,11.451427,-93.768552,-112.366512
3.260000,0.294912,-0.351811,0.306909,-88.780445,-70.873627
3.270000,0.216044,-1.508754,-8.491578,-56.321597,10.182112
3.280000,0.065934,-1.948220,-12.204669,-7.575498,81.174508
3.290000,-0.079838,-1.403291,-10.319471,34.270729,104.248549
3.300000,-0.170905,-0.639689,-4.661090,55.932609,98.569590
3.310000,-0.226547,-0.497039,2.697597,65.266590,110.127577
3.320000,-0.293947,-0.868235,11.239991,76.943985,149.760732
3.330000,-0.384030,-1.068242,21.546595,93.662433,188.973207
3.340000,-0.467666,-0.809258,33.706669,106.593024,204.497599
3.350000,-0.514197,-0.299760,46.699267,107.559840,195.891832
3.360000,-0.511194,0.240371,58.908549,94.449771,169.378739
3.370000,-0.466127,0.581729,68.839781,70.998262,138.283665
3.380000,-0.414634,0.345664,75.907301,48.482806,132.334286
3.390000,-0.408921,-0.486662,81.162820,41.513489,169.856983
3.400000,-0.466968,-1.183687,86.814873,53.275583,222.442770
3.410000,-0.543919,-1.040068,94.284984,68.890736,241.887373
3.420000,-0.579948,-0.332326,102.873746,71.110750,221.143181
3.430000,-0.563382,0.145300,110.719691,58.295018,193.653516
3.440000,-0.520248,0.246163,116.571408,39.503009,175.076104
3.450000,-0.460963,0.424680,120.019535,18.269378,147.579302
3.460000,-0.376156,0.742317,120.627366,-7.780457,105.130920
3.470000,-0.274060,0.792815,117.930377,-35.712503,69.550652
3.480000,-0.179791,0.554554,112.168247,-58.230884,50.239440
3.490000,-0.098997,0.452133,104.127098,-74.428078,29.105173
3.500000,-0.018073,0.546844,94.283880,-88.861961,-1.331809
3.510000,0.062396,0.492158,82.789181,-101.507929,-24.635648
3.520000,0.129572,0.305092,70.081164,-108.952755,-37.330472
3.530000,0.186390,0.296621,56.746978,-112.664112,-55.028831
3.540000,0.235332,0.212337,43.120153,-113.719676,-66.642334
3.550000,0.240770,-0.528731,30.050264,-102.281365,-32.993122
3.560000,0.162190,-1.564485,19.748629,-68.405623,42.431696
3.570000,0.033724,-1.652732,14.342718,-24.460001,89.825388
3.580000,-0.041806,-0.392623,13.169643,-0.627906,55.957286
3.590000,0.001890,1.110539,12.562651,-13.129512,-29.348478
3.600000,0.135274,1.751964,8.763855,-49.346082,-104.175312
3.610000,0.289523,1.630932,0.360484,-87.217285,-150.063416
3.620000,0.422166,1.257869,-11.976269,-114.673633,-176.788625
3.630000,0.508555,0.622305,-26.623314,-125.943316,-175.693288
3.640000,0.526941,-0.206594,-41.343862,-116.738471,-142.840764
3.650000,0.494159,-0.504109,-54.006352,-94.241410,-117.976894
3.660000,0.476453,0.147774,-64.241710,-78.694257,-142.935866
3.670000,0.521653,1.011872,-73.830539,-82.665244,-199.070467
3.680000,0.605802,1.184426,-84.697027,-97.043490,-235.845542
3.690000,0.677244,0.827595,-97.050658,-106.122554,-243.543679
3.700000,0.721090,0.594821,-109.910748,-106.416221,-247.888021
3.710000,0.746988,0.482905,-122.460321,-101.636165,-252.002962
3.720000,0.751092,0.208614,-134.103851,-91.223718,-241.327269
3.730000,0.737209,0.142394,-144.210663,-76.952074,-234.539694
3.740000,0.746840,0.756423,-153.018844,-71.033115,-267.695144
3.750000,0.813126,1.495360,-162.169733,-81.767961,-325.769042
3.760000,0.896332,1.301453,-173.003059,-95.896583,-345.739894
3.770000,0.912991,0.135203,-184.391012,-89.506197,-297.814936
3.780000,0.826913,-0.973084,-193.180463,-54.893581,-218.340652
3.790000,0.676323,-1.309261,-196.754165,-6.142732,-153.737709
3.800000,0.519010,-1.068643,-194.597054,38.894022,-114.200702
3.810000,0.387244,-0.657370,-187.783660,71.610599,-91.398109
3.820000,0.289457,-0.257724,-177.890015,91.052971,-79.496947
3.830000,0.215115,-0.107036,-166.264657,101.730254,-63.741895
3.840000,0.132320,-0.439147,-153.357461,113.661390,-22.425405
3.850000,0.010060,-1.033778,-138.424631,135.406656,44.498443
3.860000,-0.149833,-1.381423,-120.302871,165.252657,112.472805
3.870000,-0.316977,-1.304999,-98.598179,193.691303,163.006923
3.880000,-0.460821,-0.958451,-74.050762,212.297150,193.137621
3.890000,-0.557764,-0.377136,-48.206906,215.536157,196.695167
3.900000,-0.586393,0.419470,-23.196427,199.114194,167.508795
3.910000,-0.544132,1.068065,-1.350868,164.590323,121.851183
3.920000,-0.461270,1.198133,15.770579,122.610476,87.305129
3.930000,-0.376307,0.958274,28.049465,84.842566,69.771909
3.940000,-0.307324,0.672295,36.344731,55.852330,60.040319
3.950000,-0.263958,0.266899,41.810548,37.376784,64.697402
3.960000,-0.262259,-0.334677,45.913836,32.763824,92.641521
3.970000,-0.296073,-0.625126,50.195722,38.626302,117.924101
3.980000,-0.315998,-0.133199,55.021779,39.777514,101.843178
3.990000,-0.277615,0.645356,58.967135,24.317382,52.827138
4.000000,-0.198973,0.809559,60.328790,-0.637018,19.274081
4.010000,-0.134205,0.344175,59.015057,-18.753667,20.039152
4.020000,-0.104145,-0.030755,56.299721,-25.056201,28.243728
4.030000,-0.090921,-0.081118,53.232648,-25.956267,26.849162
4.040000,-0.082496,-0.123949,50.151612,-25.402684,26.678203
4.050000,-0.071588,-0.021955,47.111782,-25.635450,18.842748
4.060000,-0.021090,0.719010,43.433181,-37.106189,-32.264637
4.070000,0.108318,1.747123,37.069937,-69.565437,-123.244418
4.080000,0.285610,1.898919,26.015270,-111.698278,-189.028962
4.090000,0.413595,0.761425,10.872414,-134.950882,-177.701644
4.100000,0.422805,-0.732212,-4.802715,-122.038905,-109.934052
4.110000,0.328419,-1.568801,-17.025662,-81.499905,-38.534761
4.120000,0.191590,-1.634750,-23.765597,-33.711495,10.597596
4.130000,0.068671,-1.167365,-25.267118,4.665695,29.756750
4.140000,0.005587,-0.227808,-23.438777,21.762651,6.534699
4.150000,0.027075,0.788499,-21.202772,13.080375,-48.657960
4.160000,0.098990,0.999588,-21.002111,-8.694943,-82.872351
4.170000,0.134794,0.060545,-22.801652,-17.636583,-50.911632
4.180000,0.071908,-1.226032,-23.876049,2.303507,30.420313
4.190000,-0.071991,-1.833403,-21.107011,42.704428,106.887425
4.200000,-0.229475,-1.576650,-13.375796,82.218239,147.179326
4.210000,-0.347064,-0.929999,-1.835000,105.954112,155.703296
4.220000,-0.411291,-0.363485,11.407716,111.979580,150.121483
4.230000,-0.443901,-0.221522,24.687665,108.482577,153.974856
4.240000,-0.488483,-0.656283,37.695523,108.849274,189.039248
4.250000,-0.575125,-1.248516,51.486726,121.050799,245.685721
4.260000,-0.679601,-1.209409,67.092737,136.787510,278.732239
