Time (s),Sprung Accel (m/s^2),Unsprung Accel (m/s^2), Spring Force (N), Damper Force (N), Tire force(N)
0.670000,-0.203596,-0.311323,25.295073,35.783775,75.233382
0.680000,-0.221636,-0.199236,29.694404,36.796491,76.136046
0.690000,-0.213289,0.226322,33.782579,30.204231,53.526613
0.700000,-0.173821,0.493498,36.533410,15.612999,27.999791
0.710000,-0.135887,0.212058,37.570023,3.195974,28.826076
0.720000,-0.135174,-0.357103,37.831454,2.720892,55.679603
0.730000,-0.172149,-0.686174,38.765737,12.878994,83.879151
0.740000,-0.221194,-0.662916,41.128156,25.229905,99.538516
0.750000,-0.263340,-0.529635,44.780697,34.221393,107.684233
0.760000,-0.294208,-0.406219,49.243811,39.018590,112.504151
0.770000,-0.313923,-0.290866,54.046136,40.130655,113.982637
0.780000,-0.329298,-0.316790,58.872480,39.917047,120.673015
0.790000,-0.355493,-0.544198,63.838516,42.809250,140.480180
0.800000,-0.393817,-0.637973,69.376241,48.768879,158.100646
0.810000,-0.414500,-0.228084,75.353813,48.996140,146.192429
0.820000,-0.383660,0.467546,80.469804,34.628061,103.674164
0.830000,-0.305742,0.829125,83.049469,8.673019,61.184409
0.840000,-0.220050,0.641889,82.460809,-16.445699,41.989811
0.850000,-0.155935,0.301210,79.398741,-32.618227,37.323999
0.860000,-0.110197,0.175413,74.878413,-41.819457,28.764205
0.870000,-0.069763,0.171874,69.433988,-48.505087,16.236672
0.880000,-0.035935,0.058420,63.333809,-52.553312,11.053857
0.890000,-0.016925,-0.127978,57.031565,-51.954185,14.211225
0.900000,-0.009691,-0.186206,51.031469,-48.124040,15.228711
0.910000,-0.000095,-0.051523,45.452610,-45.424041,6.322873
0.920000,0.023800,0.172205,39.932507,-47.072565,-11.616561
0.930000,0.063726,0.353529,33.925721,-53.043555,-32.977826
0.940000,0.112078,0.407377,27.067360,-60.690681,-51.206079
0.950000,0.157612,0.332777,19.372102,-66.655719,-62.491851
0.960000,0.194486,0.246606,11.156062,-69.501993,-70.380056
0.970000,0.228649,0.299134,2.689017,-71.283634,-83.933043
0.980000,0.272824,0.506613,-6.137502,-75.709769,-108.179301
0.990000,0.332840,0.709904,-15.755631,-84.096457,-137.589941
1.000000,0.398492,0.706140,-26.462148,-93.085467,-159.215347
1.010000,0.447135,0.407488,-37.928361,-96.212057,-161.359861
1.020000,0.457874,-0.071961,-49.092168,-88.270128,-142.418611
1.030000,0.427384,-0.459406,-58.595257,-69.619838,-114.130542
1.040000,0.372969,-0.554712,-65.507440,-46.383251,-91.716011
1.050000,0.314993,-0.467322,-69.698633,-24.799227,-76.851078
1.060000,0.255832,-0.490998,-71.448138,-5.301579,-56.510488
1.070000,0.184100,-0.678340,-70.792938,15.562997,-24.381636
1.080000,0.101182,-0.722872,-67.550994,37.196487,4.702414
1.090000,0.031197,-0.401522,-62.035608,52.676383,12.218680
1.100000,-0.004833,0.039402,-55.366184,56.815962,2.741461
1.110000,-0.017430,0.145776,-48.710230,53.939324,1.170319
1.120000,-0.040352,-0.189075,-42.264917,54.370523,23.842861
1.130000,-0.094893,-0.608743,-35.208296,63.676324,61.140518
1.140000,-0.167566,-0.675501,-26.707917,76.977624,87.966686
1.150000,-0.220384,-0.243704,-16.978043,83.093224,84.765400
1.160000,-0.220177,0.455914,-7.473452,73.526607,51.308019
1.170000,-0.164355,0.972005,-0.090962,49.397610,7.982995
1.180000,-0.084657,0.968650,4.042896,21.354081,-18.771680
1.190000,-0.021705,0.551672,5.241833,1.269523,-20.337549
1.200000,0.010008,0.191516,4.748519,-7.750923,-14.008794
1.210000,0.029681,0.208815,3.518517,-12.422762,-21.328333
1.220000,0.060475,0.418560,1.590408,-19.732848,-41.392097
1.230000,0.097679,0.383684,-1.322844,-27.980909,-52.103237
1.240000,0.110808,-0.077412,-4.803744,-28.438643,-34.739037
1.250000,0.073062,-0.735332,-7.445136,-14.473336,8.861880
1.260000,-0.014690,-1.200194,-7.565791,11.972835,60.048916
1.270000,-0.124710,-1.240491,-4.219351,41.632455,98.636649
1.280000,-0.224101,-0.953524,2.343280,64.886896,118.196807
1.290000,-0.299550,-0.679479,11.098815,78.766210,130.299978
1.300000,-0.361333,-0.635171,21.138017,87.261843,148.624697
1.310000,-0.418833,-0.622773,32.056955,93.592977,167.063156
1.320000,-0.456503,-0.280139,43.389843,93.561018,163.431259
1.330000,-0.445711,0.373933,53.893307,79.819865,129.061137
1.340000,-0.380231,0.892090,61.827959,52.241270,82.921956
1.350000,-0.287872,0.937884,66.077526,20.283993,50.153638
1.360000,-0.206132,0.598806,66.843141,-5.003660,39.187116
1.370000,-0.158426,0.114165,65.344616,-17.816801,46.564227
1.380000,-0.152036,-0.368144,63.149242,-17.538458,67.700781
1.390000,-0.179336,-0.667353,61.628855,-7.827953,91.492104
1.400000,-0.215991,-0.598854,61.438575,3.358854,101.089983
1.410000,-0.237179,-0.314363,62.268235,8.885414,95.312369
1.420000,-0.243832,-0.231940,63.424111,9.725458,94.129341
1.430000,-0.255645,-0.404758,64.725745,11.967719,106.653294
1.440000,-0.271615,-0.359208,66.393980,15.090659,110.314500
1.450000,-0.259907,0.163526,67.993237,9.978912,82.308771
1.460000,-0.199492,0.729704,68.136233,-8.288558,35.993904
1.470000,-0.110316,0.840120,65.613315,-32.518645,1.524634
1.480000,-0.025797,0.626554,60.380139,-52.641170,-16.094356
1.490000,0.043869,0.479004,53.152165,-66.312928,-31.798908
1.500000,0.101561,0.363503,44.599986,-75.068210,-45.006455
1.510000,0.138427,0.061475,35.402953,-76.931050,-42.530212
1.520000,0.147653,-0.217822,26.499667,-70.795586,-31.948439
1.530000,0.148727,-0.105185,18.502632,-63.120648,-37.146523
1.540000,0.166679,0.211613,11.098794,-61.102406,-57.687375
1.550000,0.193010,0.184548,3.710265,-61.613372,-64.972135
1.560000,0.196618,-0.213965,-3.387660,-55.597600,-47.282559
1.570000,0.173298,-0.400833,-9.281465,-42.708006,-30.607239
1.580000,0.158355,-0.027828,-13.776834,-33.729695,-43.127074
1.590000,0.186326,0.599230,-17.995958,-37.901888,-82.016583
1.600000,0.258836,1.035998,-23.530554,-54.120219,-126.899001
1.610000,0.354585,1.170532,-31.374320,-75.001297,-165.345835
1.620000,0.450087,1.065020,-41.617088,-93.409006,-192.412762
1.630000,0.525322,0.756878,-53.609277,-103.987245,-203.188162
1.640000,0.568393,0.389044,-66.225454,-104.292336,-200.450711
1.650000,0.584708,0.200933,-78.362075,-97.050266,-197.300628
1.660000,0.590403,0.214247,-89.455674,-87.665143,-200.187225
1.670000,0.590326,0.169450,-99.396039,-77.701773,-198.551599
1.680000,0.571099,-0.107307,-107.903634,-63.425989,-179.747343
1.690000,0.519222,-0.478995,-114.221656,-41.544869,-145.694264
1.700000,0.437834,-0.711357,-117.507024,-13.843262,-108.453327
1.710000,0.343070,-0.729400,-117.381707,14.460823,-76.943624
1.720000,0.250075,-0.623381,-114.067641,39.045070,-51.970586
1.730000,0.163391,-0.546388,-108.093155,59.075752,-27.822210
1.740000,0.077649,-0.580311,-99.888585,76.593833,1.187243
1.750000,-0.008614,-0.576509,-89.685516,92.269769,28.602463
1.760000,-0.077804,-0.260239,-77.965090,101.306386,35.665516
1.770000,-0.103792,0.323538,-65.960548,97.098002,15.785082
1.780000,-0.086494,0.675178,-55.255612,81.203948,-7.551017
1.790000,-0.062544,0.446628,-46.564420,65.327555,-5.704227
1.800000,-0.065789,-0.010737,-39.209901,58.946679,16.143894
1.810000,-0.086809,-0.074596,-32.184551,58.227135,25.573185
1.820000,-0.088331,0.327958,-25.514155,52.013305,6.656433
1.830000,-0.052048,0.734233,-20.231676,35.846179,-24.995098
1.840000,0.007991,0.840864,-17.258730,14.861306,-50.407604
1.850000,0.069523,0.729916,-16.721522,-4.135411,-65.979066
1.860000,0.117874,0.506662,-18.111066,-17.251041,-71.771077
1.870000,0.144327,0.215891,-20.596797,-22.701261,-67.013817
1.880000,0.152647,0.074994,-23.343948,-22.450221,-63.216654
1.890000,0.164390,0.268812,-26.068794,-23.248070,-76.298570
1.900000,0.194198,0.500085,-29.206887,-29.052588,-97.203831
1.910000,0.220688,0.261435,-33.021512,-33.184818,-94.940627
1.920000,0.204897,-0.398649,-36.606688,-24.862418,-58.758129
1.930000,0.137646,-0.897303,-38.288215,-3.005485,-12.996956
1.940000,0.045562,-0.963910,-36.973961,23.305344,20.682374
1.950000,-0.048821,-0.913894,-32.623204,47.269550,49.548692
1.960000,-0.145210,-0.969609,-25.543593,69.106525,83.978115
1.970000,-0.240763,-0.906442,-15.988396,88.217393,112.512083
1.980000,-0.318145,-0.602885,-4.559925,100.003494,123.679657
1.990000,-0.370952,-0.379683,7.743206,103.542504,130.442477
2.000000,-0.416159,-0.460400,20.259699,104.588018,149.020768
2.010000,-0.465613,-0.554035,32.972753,106.711266,169.734475
2.020000,-0.503923,-0.324730,45.781300,105.395524,171.663617
2.030000,-0.508895,0.098817,57.870937,94.797556,153.436773
2.040000,-0.478411,0.401537,68.099975,75.423211,129.168563
2.050000,-0.425821,0.519440,75.707785,52.038651,106.354685
2.060000,-0.365184,0.501350,80.504363,29.050822,87.402688
2.070000,-0.311893,0.292592,82.804631,10.763375,80.003484
2.080000,-0.279312,-0.016772,83.397751,0.395866,84.357060
2.090000,-0.259639,-0.065029,83.098206,-5.206436,80.822344
2.100000,-0.223088,0.304549,81.929185,-15.002649,52.042974
2.110000,-0.151190,0.724033,79.017742,-33.660714,9.118017
2.120000,-0.059119,0.789744,73.569045,-55.833209,-23.900438
2.130000,0.026249,0.589981,65.689078,-73.563891,-42.167833
2.140000,0.094789,0.411747,56.112411,-84.549091,-55.807428
2.150000,0.145493,0.219871,45.613525,-89.261315,-62.878117
2.160000,0.167144,-0.170949,35.073926,-85.217083,-50.965676
2.170000,0.147599,-0.637207,25.725479,-70.005153,-21.843127
2.180000,0.094676,-0.871382,18.741054,-47.143973,7.398070
2.190000,0.031561,-0.812055,14.574642,-24.043081,26.101072
2.200000,-0.022758,-0.609004,12.883160,-6.055612,34.965679
2.210000,-0.058224,-0.336933,12.893444,4.573666,34.178111
2.220000,-0.071593,-0.076745,13.701353,7.776488,26.501099
2.230000,-0.074666,-0.066106,14.641806,7.757911,27.081338
2.240000,-0.092070,-0.370157,15.787648,11.833280,47.235423
2.250000,-0.131284,-0.577000,17.807868,21.577440,70.116623
2.260000,-0.162634,-0.250657,20.877767,27.912501,65.310935
2.270000,-0.148042,0.424973,23.888172,20.524544,28.730725
2.280000,-0.084827,0.859366,25.138462,0.309512,-12.741445
2.290000,-0.005307,0.808251,23.724565,-22.132361,-36.778409
2.300000,0.059375,0.509714,20.001074,-37.813643,-44.145656
2.310000,0.097345,0.187373,14.985773,-44.189314,-41.416619
2.320000,0.107663,-0.109590,9.755796,-42.054659,-30.640555
2.330000,0.099174,-0.228410,5.138239,-34.890333,-21.989846
2.340000,0.095865,0.008727,1.295667,-30.055251,-31.856635
2.350000,0.119123,0.396732,-2.458991,-33.277870,-57.754260
2.360000,0.161004,0.491136,-6.967699,-41.333375,-76.123687
2.370000,0.194384,0.255929,-12.289659,-46.025548,-76.180170
2.380000,0.211289,0.123710,-17.826214,-45.560580,-75.581310
2.390000,0.229922,0.292918,-23.291838,-45.684779,-89.759092
2.400000,0.260286,0.431749,-28.991543,-49.094350,-106.484747
2.410000,0.287078,0.278458,-35.062858,-51.060494,-108.336917
2.420000,0.296960,0.084302,-41.057343,-48.030781,-102.654333
2.430000,0.301458,0.164725,-46.566232,-43.871226,-108.121809
2.440000,0.317898,0.384898,-51.799834,-43.569573,-124.210907
2.450000,0.343464,0.431295,-57.196279,-45.842782,-135.242331
2.460000,0.362684,0.293380,-62.767026,-46.038290,-135.532299
2.470000,0.366734,0.123337,-68.090773,-41.929488,-129.280358
2.480000,0.350478,-0.118842,-72.594225,-32.549264,-112.907698
2.490000,0.304586,-0.488793,-75.520922,-15.854975,-80.697155
2.500000,0.230000,-0.735801,-76.018099,7.018002,-44.751404
2.510000,0.150850,-0.589660,-73.779691,28.524654,-25.835739
2.520000,0.092523,-0.249390,-69.455180,41.698271,-23.075191
2.530000,0.051580,-0.156664,-63.998605,48.524579,-14.530655
2.540000,0.006115,-0.337028,-57.733031,55.898402,8.368664
2.550000,-0.047787,-0.390505,-50.457110,64.793074,28.164635
2.560000,-0.089933,-0.134908,-42.335063,69.314925,29.549005
2.570000,-0.105363,0.172845,-34.176902,65.785678,19.600322
2.580000,-0.099419,0.315813,-26.832472,56.658249,10.326961
2.590000,-0.082003,0.378086,-20.740444,45.341477,1.114204
2.600000,-0.058865,0.388565,-16.039123,33.698705,-7.471471
2.610000,-0.045114,0.139908,-12.526080,26.060254,-0.653083
2.620000,-0.064940,-0.385116,-9.311729,28.793777,30.444636
2.630000,-0.123292,-0.775543,-5.063679,42.051403,68.137123
2.640000,-0.193225,-0.707955,0.972837,56.994554,88.185011
2.650000,-0.246382,-0.424362,8.431813,65.482922,92.464572
2.660000,-0.283835,-0.349499,16.531137,68.619281,101.311290
2.670000,-0.321617,-0.453743,24.962707,71.522367,118.732302
2.680000,-0.357381,-0.375193,33.719047,73.495333,126.959363
2.690000,-0.370239,-0.017419,42.331427,68.740196,114.481355
2.700000,-0.347377,0.372826,49.764119,54.448890,88.621060
2.710000,-0.293506,0.630205,54.996329,33.055398,58.748727
2.720000,-0.219220,0.773229,57.420457,8.345474,27.554481
2.730000,-0.138294,0.734297,56.899976,-15.411724,2.811536
2.740000,-0.072396,0.414768,53.919271,-32.200416,-3.629639
2.750000,-0.036549,0.034413,49.576196,-38.611478,2.889096
2.760000,-0.017685,-0.005664,44.874037,-39.568596,-0.893179
2.770000,0.012214,0.273758,39.915994,-43.580209,-23.407340
2.780000,0.055645,0.353679,34.223019,-50.916398,-41.117305
2.790000,0.080165,-0.073154,27.957081,-52.006657,-28.734341
2.800000,0.058832,-0.640956,22.376553,-40.026131,5.557535
2.810000,0.006852,-0.769855,18.781188,-20.836818,29.396917
2.820000,-0.030948,-0.324227,17.193957,-7.909550,21.399274
2.830000,-0.018948,0.377912,16.205303,-10.520918,-15.383413
2.840000,0.047920,0.951010,13.900954,-28.277071,-64.472396
2.850000,0.146000,1.120792,8.952209,-52.752161,-105.016426
2.860000,0.234184,0.768861,1.326555,-71.581705,-117.691936
2.870000,0.274817,0.081193,-7.621745,-74.823329,-98.674913
2.880000,0.258958,-0.490839,-15.891373,-61.795903,-66.242829
2.890000,0.210206,-0.644504,-22.020819,-41.040959,-42.573392
2.900000,0.159083,-0.497638,-25.711250,-22.013702,-32.367965
2.910000,0.119443,-0.318292,-27.454965,-8.377871,-27.651522
2.920000,0.091661,-0.178274,-27.880018,0.381757,-25.136074
2.930000,0.075009,-0.040178,-27.517716,5.015029,-26.298265
2.940000,0.067395,0.044174,-26.805089,6.586631,-27.978873
2.950000,0.063598,0.055822,-25.996407,6.917124,-27.522881
2.960000,0.064000,0.128038,-25.216271,6.016123,-31.306991
2.970000,0.075849,0.298269,-24.729379,1.974539,-43.508604
2.980000,0.096627,0.337547,-24.883985,-4.104221,-52.526321
2.990000,0.107533,0.095937,-25.593987,-6.665969,-45.026531
3.000000,0.095941,-0.175538,-26.189537,-2.592855,-28.586792
3.010000,0.074584,-0.153311,-26.097168,3.721933,-22.685610
3.020000,0.065024,0.080902,-25.469474,5.962262,-30.708985
3.030000,0.071151,0.219853,-24.889954,3.544553,-39.514196
3.040000,0.083366,0.228316,-24.716555,-0.293371,-44.213248
3.050000,0.099422,0.290936,-25.037667,-4.788997,-52.717466
3.060000,0.123282,0.393781,-26.002245,-10.982252,-65.700605
3.070000,0.150466,0.375222,-27.748372,-17.391484,-74.075490
3.080000,0.174452,0.321740,-30.167274,-22.168361,-79.723449
3.090000,0.203257,0.464727,-33.181128,-27.796078,-96.202179
3.100000,0.247713,0.678018,-37.104797,-37.209238,-121.216519
3.110000,0.292807,0.530598,-42.166586,-45.675429,-129.501755
3.120000,0.302259,-0.066594,-47.614823,-43.062815,-104.749724
3.130000,0.257386,-0.672440,-51.782208,-25.433634,-61.466364
3.140000,0.174964,-0.908729,-53.211671,0.722344,-23.076895
3.150000,0.082384,-0.872256,-51.453327,26.738045,5.778806
3.160000,-0.007129,-0.795791,-46.802396,48.941066,31.628864
3.170000,-0.088259,-0.666533,-39.783703,66.261325,52.137117
3.180000,-0.152205,-0.422853,-31.098270,76.759742,61.509622
3.190000,-0.195842,-0.227000,-21.601333,80.353908,66.362084
3.200000,-0.230649,-0.245613,-11.892696,81.087375,78.396999
3.210000,-0.268918,-0.355591,-2.051135,82.726617,95.965456
3.220000,-0.308070,-0.342031,8.015375,84.405587,108.113351
3.230000,-0.339325,-0.246660,18.144579,83.653042,113.861840
3.240000,-0.364822,-0.262702,28.067637,81.378950,123.006309
3.250000,-0.393984,-0.386057,37.784650,80.410561,138.513059
3.260000,-0.426923,-0.425424,47.477721,80.599127,151.431509
3.270000,-0.453136,-0.313974,57.097913,78.842763,155.103163
3.280000,-0.465697,-0.181515,66.277261,73.431843,153.310165
3.290000,-0.466855,-0.115579,74.628503,65.427854,150.925487
3.300000,-0.459137,-0.050270,81.915477,55.825503,145.706416
3.310000,-0.440402,0.061786,87.926307,44.194384,134.710025
3.320000,-0.411347,0.127052,92.428060,30.976153,122.556666
3.330000,-0.380999,0.050746,95.389040,18.910612,116.709556
3.340000,-0.358641,-0.093842,97.120538,10.471798,116.816560
3.350000,-0.342636,-0.138427,98.031039,4.759663,114.402185
3.360000,-0.322407,-0.035307,98.244290,-1.522071,103.667498
3.370000,-0.291509,0.087866,97.556712,-10.103968,88.442316
3.380000,-0.254511,0.103541,95.769490,-19.416272,76.245432
3.390000,-0.219753,0.037564,92.955914,-27.029989,68.649113
3.400000,-0.189586,-0.004025,89.368525,-32.492654,61.445785
3.410000,-0.160731,0.010880,85.196096,-36.976863,52.014029
3.420000,-0.129613,0.060132,80.480310,-41.596308,40.187720
3.430000,-0.091206,0.187738,75.121743,-47.759880,22.214743
3.440000,-0.036084,0.446747,68.783199,-57.957858,-7.547279
3.450000,0.041638,0.721602,60.881588,-73.372996,-45.634040
3.460000,0.132605,0.793108,50.959645,-90.741290,-78.614914
3.470000,0.217732,0.641621,39.139947,-104.459490,-99.188077
3.480000,0.288464,0.506294,26.030917,-112.570150,-115.748941
3.490000,0.353201,0.547452,12.140608,-118.100995,-138.670532
3.500000,0.420063,0.627281,-2.410696,-123.608269,-164.220204
3.510000,0.482431,0.547079,-17.533849,-127.195328,-180.861179
3.520000,0.526447,0.316118,-32.758244,-125.175988,-184.403835
3.530000,0.542932,0.026744,-47.267343,-115.612313,-176.135274
3.540000,0.525255,-0.341024,-60.090839,-97.485809,-152.926682
3.550000,0.467225,-0.766488,-70.144057,-70.023380,-113.700655
3.560000,0.375799,-1.003643,-76.455623,-36.284193,-72.350740
3.570000,0.279139,-0.823494,-78.788373,-4.953403,-49.044863
3.580000,0.208681,-0.354390,-78.007311,15.403152,-48.232645
3.590000,0.174773,0.062586,-75.598566,23.166755,-57.289062
3.600000,0.167241,0.278703,-72.825531,22.653314,-65.753444
3.610000,0.172998,0.365118,-70.373645,18.474337,-72.543039
3.620000,0.181998,0.342021,-68.471186,13.871789,-75.228988
3.630000,0.182979,0.177062,-66.966762,12.073203,-68.526420
3.640000,0.169757,0.003708,-65.408318,14.481093,-56.647526
3.650000,0.151489,0.030509,-63.451399,18.004583,-52.464326
3.660000,0.143636,0.216893,-61.257983,18.167198,-59.249422
3.670000,0.147826,0.305592,-59.281344,14.933432,-65.455368
3.680000,0.150907,0.197147,-57.683103,12.410859,-61.997751
3.690000,0.142823,0.039913,-56.174765,13.327981,-52.480652
3.700000,0.123902,-0.065700,-54.356436,17.185689,-41.744767
3.710000,0.095603,-0.177309,-51.931883,23.250939,-27.584461
3.720000,0.058339,-0.274937,-48.655523,31.153814,-11.081211
3.730000,0.021680,-0.190523,-44.464928,37.960951,-3.327229
3.740000,0.003729,0.113532,-39.806723,38.687875,-12.133462
3.750000,0.012747,0.401346,-35.558540,31.734394,-29.160574
3.760000,0.035151,0.413242,-32.385804,21.840535,-37.642504
3.770000,0.045452,0.120725,-30.162313,16.526728,-27.706872
3.780000,0.024345,-0.314568,-27.991811,20.688266,-0.509310
3.790000,-0.030881,-0.675754,-24.716906,33.981128,34.632664
3.800000,-0.103753,-0.747947,-19.568160,50.694208,62.086618
3.810000,-0.163875,-0.429876,-12.694267,61.856793,66.925489
3.820000,-0.184065,0.118238,-5.244030,60.463605,47.613412
3.830000,-0.159791,0.552924,1.222391,46.715043,18.818109
3.840000,-0.111696,0.637114,5.643209,27.865702,-1.375528
3.850000,-0.068967,0.400420,7.977307,12.712903,-4.583308
3.860000,-0.050022,0.056324,9.013424,5.993182,5.302648
3.870000,-0.052691,-0.136890,9.709037,6.098248,15.381682
3.880000,-0.056653,-0.018449,10.493219,6.502659,11.270932
3.890000,-0.040031,0.304087,10.983512,1.025711,-9.304396
3.900000,-0.001414,0.488278,10.431056,-10.006957,-30.718839
3.910000,0.036881,0.321204,8.577339,-19.641656,-35.492613
3.920000,0.051628,-0.036513,6.029942,-21.518223,-23.409137
3.930000,0.037853,-0.328991,3.799742,-15.155526,-4.856398
3.940000,0.000363,-0.559376,2.730292,-2.839269,18.668346
3.950000,-0.060052,-0.816139,3.465577,14.550101,51.036132
3.960000,-0.137643,-0.936190,6.502679,34.790091,82.659686
3.970000,-0.210286,-0.720337,11.795848,51.289914,96.793082
3.980000,-0.257855,-0.375031,18.521550,58.835007,96.427265
3.990000,-0.287959,-0.309613,25.736658,60.651155,103.376192
4.000000,-0.324133,-0.520531,33.222429,64.017563,125.381318
4.010000,-0.370615,-0.603505,41.300033,69.884506,144.880558
4.020000,-0.407676,-0.383252,49.923163,72.379586,147.036559
4.030000,-0.419407,-0.083408,58.383303,67.438739,137.041018
4.040000,-0.404423,0.169334,65.793022,55.533799,120.409588
4.050000,-0.359426,0.517074,71.328908,36.499024,89.391877
4.060000,-0.277672,0.924925,74.055768,9.245964,43.383691
4.070000,-0.170482,1.056685,73.192592,-22.048102,1.966773
4.080000,-0.067824,0.805526,68.808705,-48.461598,-19.827582
4.090000,0.012226,0.512139,61.841734,-65.509417,-31.994521
4.100000,0.076697,0.427342,53.264529,-76.273748,-48.726860
4.110000,0.134428,0.383274,43.597725,-83.926065,-65.147135
4.120000,0.181613,0.243327,33.238844,-87.722709,-73.594279
4.130000,0.219610,0.216273,22.634384,-88.517485,-84.344921
4.140000,0.261869,0.382519,11.892637,-90.453223,-105.689616
4.150000,0.305806,0.346444,0.864293,-92.606105,-118.190602
4.160000,0.318851,-0.193169,-9.933863,-85.721343,-96.808885
4.170000,0.274829,-0.859582,-18.939795,-63.508891,-50.505958
4.180000,0.191372,-1.050636,-24.638629,-32.773104,-13.500768
4.190000,0.111984,-0.726907,-26.850712,-6.744512,-2.213822
4.200000,0.061852,-0.317547,-26.638523,8.082912,-4.879024
4.210000,0.037104,-0.088885,-25.242564,14.111396,-7.624928
4.220000,0.021875,-0.067451,-23.373132,16.810605,-3.844010
4.230000,-0.005831,-0.342066,-21.021377,22.770665,18.014766
4.240000,-0.070380,-0.879308,-17.369524,38.483639,64.526746
4.250000,-0.171043,-1.187815,-11.244400,62.557287,112.350880
